"Nfix-2423","Pip4k2c-799"
"Gls-500","Slc39a3-2619"
"Lmo4-2385","Ppm1a-2497"
"Col18a1-287","Smpd4-75651226"
"Hkdc1-70634299","Slc6a15-73929609"
"Dkk1-2149","Slc19a2-2585"
"Evi5-71670743","Traip-77887842"
"Lhx6-635","Pde1a-782"
"Cdkn2d-1603","Hoxd9-1623"
"Tmem218-1960","Usp25-2713"
"Rprm-75651169","Znrf1-74581382"
"Cdkn2b-1476","Ipo4-74658174"
"Kif5b-2353","Slc35b4-75774107"
"Fhdc1-73925717","Zic1-72103843"
"Hgf-558","Ucn3-1091"
"Mapre2-659","Pcdhga12-770"
"Mtf1-2409","Syt3-1026"
"Dgkg-343","Kdelr1-130912"
"Gphn-1211","Kirrel3-71920516"
"Cdkn2b-1476","Prpsap2-293663"
"Ltb-74363350","Slc2a3-1840"
"Ramp1-1912","Ttll6-74363338"
"Hmga1-2295","Kdm4b-2331"
"Gpr56-71015815","Znrf1-74581382"
"Magel2-79591571","Tm7sf3-77874614"
"Itga3-598","Tfap2a-2661"
"Efna1-1347","Ninj1-71670490"
"Ano1-1472","F3-77280341"
"Cyp26b1-79568022","Yeats2-74988249"
"Ccnl2-211","Gjb5-2259"
"D930028M14Rik-73512190","Mmaa-1772"
"Ano1-1472","Palmd-74581442"
"Asb6-1599","Clk2-356286"
"Gng7-1734","Tmc6-77887880"
"Guk1-2279","Serpina3n-75043155"
"Map3k7-2393","Stc1-2639"
"Rtn2-909","Slc8a1-73512193"
"Pdxk-788","Sema3f-72007563"
"Gm4887-73931418","Synpr-1862"
"Plp1-79556704","Zbtb48-1940"
"Adipor1-61210","Rfxank-67881545"
"Gabrb2-472","Ramp1-1912"
"Grb7-112204995","Palmd-74581442"
"Apba2-2031","Mapk14-2399"
"Arnt2-71358590","Syt1-1014"
"Hes7-2289","Txnip-1084"
"Brd8-1673","Chrnb2-2097"
"Capsl-75079776","Zfp790-356855"
"Gls-500","Trim25-1545"
"Abhd8-2012","Ldb3-2369"
"Ascl5-ps-74988285","Hmg20a-357093"
"Dpysl5-73635770","Fancd2-73635979"
"Aqp9-2037","Xbp1-1119"
"Dbh-79907893","Hpca-72129291"
"Ppp1r3b-75084111","Tomm70a-320"
"Smpd4-75651226","Srp54a-2629"
"Stat1-2635","Syt4-2651"
"Epha4-2187","Trim28-1071"
"Mlxipl-1932","Mrpl12-70743841"
"Homer3-356087","Hunk-2307"
"Adipor1-61210","Syt10-79556609"
"Kcnmb4-72283793","Pitrm1-74273117"
"Kcnh3-74641310","Tspo-79556668"
"Arhgap17-1413","Cldn1-70612723"
"Clec11a-112195815","Hectd2-2002"
"E2f1-2171","Oprm1-79912572"
"Madcam1-2389","Serpini1-963"
"Arhgdia-75774677","Pcp4-772"
"Lhcgr-77869818","Nfib-1555"
"Acta1-60","Magi1-73519705"
"Col16a1-74273122","Gnrh1-75080152"
"Gng3-1209","Sh2b3-1633"
"C130060K24Rik-1164","Meis2-1231"
"Mmp15-1383","Sdccag3-2075"
"Dph2-2161","Kcne3-2337"
"Cdca7-26","Plcz1-74988296"
"Lynx1-655","Ngef-72119591"
"Rfx1-895","Tulp4-2699"
"Cst3-69120555","Pcnt-1255"
"Madcam1-2389","Mlxipl-1932"
"Rarg-130913","Syt4-2651"
"Dlx1-348","Pdyn-71717084"
"Cdkn2d-1603","Clk2-356286"
"Mif-2407","Tmem47-75081394"
"Gca-74641159","Lhcgr-77869818"
"Gpc4-1617","Papola-1251"
"Gm10413-73929885","Sod1-994"
"Slc2a3-1840","Tat-2657"
"Agpat3-85","Tspo-79556668"
"Arhgef2-2043","Gpr146-2059"
"Ephb3-1492","Folr2-1717"
"Nfix-2423","Zfp790-356855"
"Hcrtr2-80517329","Ntf3-2440"
"Dcaf4-2717","Scube3-74988656"
"Ngfr-705","Psap-846"
"B3gnt2-75988600","Rtn2-909"
"Pafah1b1-2460","Slc36a4-1597"
"Folr2-1717","Oxtr-75081001"
"Aqp9-2037","Wash-1796"
"A130014H13Rik-75041574","Plcz1-74988296"
"Ripply3-367","Rora-2537"
"Crym-73592526","Meis2-1231"
"Gpr171-1713","Ptpn18-2509"
"Sdc3-71358662","Wbscr17-1934"
"Gnal-71670716","Znrf1-74581382"
"Slc25a27-74988334","Tbck-79567760"
"Col18a1-287","Gm10413-73929885"
"Syt3-1026","Wdr31-2719"
"Esr1-79591677","Ggt7-75145998"
"Dph2-2161","Gls-500"
"Glrx-73931409","Lmo4-2385"
"Inpp1-67870434","Slc26a8-2597"
"F13a1-74882565","LOC434300-75988611"
"Efna5-383","Serpinb8-293668"
"Eif2ak3-2181","Ptprt-866"
"Cdkn2b-1476","Ephb6-2191"
"Gjb5-2259","Vtn-67752116"
"Ano2-71587834","Oprm1-79912572"
"Nr2f1-720","Psap-846"
"Efna3-381","Eif5a-2183"
"Gnat1-2265","Pde1a-782"
"Enox2-70928339","Ucn3-1091"
"Alg5-75774105","Sprr1a-1534"
"Gnaz-1730","Supt5h-2647"
"Nkiras2-2429","Tcf19-2659"
"Actr2-67","Efna3-381"
"Gpr146-2059","Mif-2407"
"Mri1-75773703","Pam16-2391"
"Htr2b-79556708","Slc35b4-75774107"
"Cds2-250","Tmeff1-1299"
"Col27a1-74272916","Gpr171-1713"
"Epha4-2187","Mgat2-74988614"
"Tomm70a-320","Unc5d-71924239"
"Nfix-2423","Wnt7b-1113"
"Galns-70612726","Slc39a3-2619"
"Impact-594","Mon1b-74958566"
"2610019F03Rik-74724511","Phyhip-544328"
"Chga-2093","Tnfrsf1a-2689"
"Kcnab2-1754","Serpina3n-75043155"
"Hnrpdl-571","Nxph4-73521000"
"Raf1-1816","Slc26a7-2595"
"Mafb-73771240","Otp-2454"
"9530068E07Rik-74988509","Mlx-77414147"
"Mapre2-659","Tmbim6-2663"
"Col16a1-74273122","Tsc22d4-1464"
"Cst3-69120555","Yme1l1-356849"
"Cryzl1-304","Nes-1387"
"Grp-1363","Lypd6b-73635774"
"Ergic1-1952","Gca-74641159"
"Fam78b-72472750","Lamb1-71670482"
"7420498E04Rik*-75043148","Magix-74581446"
"Anxa11-2029","Etv6-1353"
"Mdfi-112648831","Tyr-79591699"
"D0H4S114-72472773","Mrpl12-70743841"
"LOC434300-75988611","Lmod2-73636019"
"Gnao1-506","Heg1-74958616"
"Kcnj15-2339","Nr3c2-730"
"Nr1d1-1243","Serpinb8-293668"
"Aldh5a1-77925007","Bpgm-77414641"
"Ppm1a-2497","Prune2-57"
"ND3-675","Syt12-1291"
"Gss-74273307","Phf6-72080044"
"Ifnar1-588","Triap1-74658242"
"Cst3-69120555","Ifnar1-588"
"Ergic1-1952","Rora-2537"
"Acta1-60","Trem2-67870433"
"Gpr146-2059","Heg1-74958616"
"Dnajb12-2153","Hcrtr2-80517329"
"E2f1-2171","Pparg-2495"
"Fxyd5-74819694","Kdr-2347"
"1700086L19Rik-1643","Odz3-752"
"B4galt6-2055","Srsf9-75043152"
"Cyp26b1-79568022","Oprm1-79912572"
"Hepacam-35","Mif-2407"
"Junb-2335","Pip4k2c-799"
"Dbp-1193","Eif2ak3-2181"
"Dkk1-2149","Meis2-1231"
"Gpr171-1713","Lman2-73718047"
"Serpinb1b-544327","Sytl5-73930809"
"Cryzl1-304","Dph2-2161"
"Cryaa-2127","Pitx1-199398"
"Slc12a2-74882926","Tmc6-77887880"
"Nr3c2-730","Tecr-544902"
"Kcnc4-1756","Rgs4-1569"
"Folr2-1717","Itgb5-71920512"
"Nrf1-2438","Nudc-2442"
"Rarg-130913","Slco4a1-2625"
"Lhcgr-77869818","Magi1-73519705"
"Cd24a-79591541","Rgs2-73635771"
"Ndufv3-12","Nr1h3-112205214"
"Kirrel3-71920516","Tmeff1-1299"
"Rnasek-75934529","Slc4a10-1922"
"Camkk2-70743899","Tulp4-2699"
"Arhgef2-2043","Prune2-57"
"Mif-2407","Tsc22d1-1051"
"Tmbim6-2663","Trim9-1074"
"Brd8-1673","Vim-79907904"
"Clic6-1984","Pdyn-71717084"
"D8Ertd82e-73931630","Serpinb1b-544327"
"Htr2b-79556708","Sept7-961"
"Prnp-1405","Rgs19-112203487"
"Capsl-75079776","Syt11-2649"
"Pot1b-73925715","Prrg2-276063"
"A4galt-71717165","Mon1b-74958566"
"Phyhip-544328","Rtn2-909"
"En2-74988733","Kcne3-2337"
"Ndrg3-690","Plxdc1-814"
"Gng3-1209","Lrrtm3-73931637"
"Chrnb2-2097","Nfia-1239"
"Pgrmc1-2478","Sox14-73636036"
"Axin2-74819487","Pwp2-112645814"
"Ccnd2-205","Evi5-71670743"
"Gnat1-2265","Tfam-67936016"
"Col27a1-74272916","Gpr89-67881554"
"2010300C02Rik-70743898","Col27a1-74272916"
"Cyp4f15-1189","Tcf25-293034"
"Arf1-199390","Mapre2-659"
"Ccdc37-74581372","Wif1-1111"
"Ciao1-2051","Folr2-1717"
"Ppp1r1a-75773706","Tfam-67936016"
"Anp32a-94","Per2-793"
"Lmo4-2385","Zmiz1-74988259"
"Map3k7-2393","Vim-79907904"
"Ano2-71587834","Grp-1363"
"Notch3-1788","Xbp1-1119"
"Hs3st1-2305","Ppp1r7-832"
"Serpinb1b-544327","Stc1-2639"
"Ptprm-864","Sox9-1422"
"Etv6-1353","Mtf1-2409"
"Heg1-74958616","Psap-846"
"Cpe-1691","Mmgt1-77414585"
"Il17rd-74958537","Slc2a3-1840"
"9430020K01Rik-75988537","Pigy-276271"
"Ccdc85a-75081006","Myo10-74743255"
"Mif-2407","Zbtb20-1143"
"Scnn1g-1918","Tecr-544902"
"Dnajb12-2153","Ltbp3-76115733"
"Cck-200","Ltb-74363350"
"Cdk5r1-247","Pfkl-795"
"A130014H13Rik-75041574","ND3-675"
"LOC433740-77340490","Plxna3-1403"
"Gng7-1734","Ier2-71836849"
"Gdf1-75081205","Gng7-1734"
"Lypd6b-73635774","Serpinb8-293668"
"D8Ertd82e-73931630","Sdc3-71358662"
"Cck-200","Wnt3-2731"
"Laptm4b-75651225","Vstm2b-77869820"
"Dlx6as1-2000","Slc4a10-1922"
"Arhgef2-2043","Kdm4b-2331"
"Plp1-79556704","Scube3-74988656"
"Stmn4-1006","Svil-77332748"
"Btg2-72283802","Rassf4-74988636"
"Arhgef2-2043","Sdccag3-2075"
"Fxyd5-74819694","Zbtb48-1940"
"Hnrpdl-571","Tacr3-1297"
"Atp5h-77371785","Ddc-334"
"Dgkg-343","Pitx1-199398"
"Gphn-1211","Mapk14-2399"
"Bcl7b-1601","Scnn1g-1918"
"Cmtm3-2099","Spata13-73997152"
"Bsg-166","Cldn1-70612723"
"Per2-793","Ppp1r1a-75773706"
"Stmn2-74819695","Szt2-1446"
"Actr2-67","B3gnt2-75988600"
"Edc3-77414911","Rfx1-895"
"Mon1b-74958566","Tbck-79567760"
"Cdh13-234","Mif-2407"
"Cry2-302","Itm2c-77414652"
"Hs3st1-2305","Setbp1-1532"
"Il17rd-74958537","LOC545352-74988758"
"Bpgm-77414641","Fam46a-75042237"
"Cnih2-2109","Thap1-44"
"Gpr126-73520982","Rnf115-70743900"
"Kcnab2-1754","Tmem47-75081394"
"Cysltr1-75651227","Meis3-74047845"
"Anp32a-94","Stmn4-1006"
"Cd44-224","Mtpn-2411"
"Ifnar1-588","Nrgn-69153759"
"Ephb6-2191","Rasal2-71670719"
"Actr2-67","Kdm4b-2331"
"Hmga1-2295","Rxrg-917"
"Dok2-2155","Plcd3-276272"
"Spata2l-73817441","Sytl5-73930809"
"Ninj1-71670490","Pmaip1-823"
"Cct8-2079","Mmp15-1383"
"Edc3-77414911","Serpinb1b-544327"
"Hmx3-74641309","Ninj1-71670490"
"Fam78b-72472750","Ldhd-74425554"
"Papola-1251","Pvalb-868"
"Junb-2335","Syt6-1032"
"Camkk2-70743899","Ghitm-1207"
"Plxnb3-1265","Slc22a23-72128754"
"Cmtm3-2099","Lhcgr-77869818"
"Coro1c-75651191","Trps1-75043140"
"Ngfr-705","S100b-79591593"
"Ripply3-367","Tac2-77279001"
"Fxyd5-74819694","Pvalb-868"
"Ppm1a-2497","Rabep2-1970"
"Map3k7-2393","Sssca1-79556714"
"Cyp26b1-79568022","Rab6a-74047909"
"Ntrk3-76115738","Tceb3-75043141"
"Acta1-60","Madcam1-2389"
"Ptprt-866","Ubxn11-322"
"Atxn1-932","Rela-2523"
"Ar-2039","Dok2-2155"
"Ppm1a-2497","Tulp4-2699"
"Anp32a-94","Mapk14-2399"
"Psap-846","Syngr3-1860"
"2310046A06Rik-73931408","Stc1-2639"
"Nol4-76115737","Syt11-2649"
"9530068E07Rik-74988509","Fbln2-321208"
"D8Ertd82e-73931630","Spata2l-73817441"
"Ccnl2-211","Hes3-2287"
"Prrg2-276063","Tpbg-76085743"
"Pcdhga12-770","Vim-79907904"
"Nxph4-73521000","Rab1-878"
"Gss-74273307","Zfand5-1140"
"E4f1-1199","Rbm18-356083"
"E130012A19Rik-74363349","Fbxo2-2210"
"Cd47-357100","Rbm19-71016585"
"Anp32a-94","Plcz1-74988296"
"Fam195a-1996","Mcm3ap-665"
"Gpr146-2059","Tcf19-2659"
"Ppp1r1a-75773706","Tecr-544902"
"Hmx3-74641309","LOC545352-74988758"
"Limk1-640","Triap1-74658242"
"Mtpn-2411","Myo10-74743255"
"Arhgap12-71836846","Vtn-67752116"
"Fam78b-72472750","Ostf1-73907505"
"Pcdhga12-770","Syt2-1023"
"Chga-2093","Vsnl1-1106"
"Hes6-1504","Wdr31-2719"
"Ipo4-74658174","Tat-2657"
"Pcdhb9-73512187","Scn1a-77340528"
"Arhgef2-2043","Usp48-149"
"Kcnj15-2339","Ttbk2-75147759"
"Sdccag3-2075","Spata13-73997152"
"Cdc27-293466","Slc19a2-2585"
"Dcaf4-2717","Serpinb1b-544327"
"Kcng1-77340480","Slc6a15-73929609"
"Plg-2485","Plxdc1-814"
"Ergic1-1952","Fcrls-1896"
"Crym-73592526","Wdr31-2719"
"Ndrg3-690","Rela-2523"
"Dph2-2161","Fam89b-1898"
"Dkk1-2149","Tmem47-75081394"
"Il11ra1-2315","Otp-2454"
"Col16a1-74273122","Slco4a1-2625"
"Fgf12-424","Slc2a3-1840"
"Kcnc4-1756","Pcsk2-72080025"
"Igfbpl1-1974","Map3k7-2393"
"Map3k7-2393","Nid1-75084474"
"Arf3-655120","Sssca1-79556714"
"Dpysl4-1345","Nfia-1239"
"Fbln7-73929875","Mtif2-677"
"Sssca1-79556714","Tmbim6-2663"
"Crym-73592526","Cyp26b1-79568022"
"9930013L23Rik-72128775","ND3-675"
"Kcnj15-2339","Tnfrsf1a-2689"
"Kcnj15-2339","Rarg-130913"
"Scarb1-2551","Serpinb1b-544327"
"Stc1-2639","Syngr3-1860"
"B3gnt2-75988600","Sod1-994"
"Eif4a3-2143","Fxyd5-74819694"
"Edc3-77414911","Otp-2454"
"LOC545352-74988758","Scarb1-2551"
"Cds2-250","Foxi1-2232"
"Brd8-1673","Nr1d1-1243"
"Cyp26b1-79568022","Nxph3-356852"
"Frrs1-2557","Wnt8b-1890"
"Oxtr-75081001","Ubxn11-322"
"Ifngr2-1460","Ptprm-864"
"Rara-1528","Vsnl1-1106"
"Fez2-74272477","Mif-2407"
"Irf9-2329","Tomm70a-320"
"Nkiras2-2429","Ntf3-2440"
"Kcnmb4-72283793","Pafah1b1-2460"
"Dad1-74819345","Ppm1a-2497"
"Ano2-71587834","Wdr31-2719"
"Ldb3-2369","Tacr3-1297"
"Anxa11-2029","Gca-74641159"
"Irf9-2329","Plxdc1-814"
"Matn4-77371795","Polr1e-75774108"
"Cdkn2d-1603","Ephb3-1492"
"Grb7-112204995","Ltb-74363350"
"Cct8-2079","Ifngr2-1460"
"9930013L23Rik-72128775","Kcnab2-1754"
"Cd44-79556644","Nrgn-69153759"
"Enox2-70928339","Vash2-1667"
"Nr2f1-720","Syt1-1014"
"Hunk-2307","Otud6b-83158"
"Ngfr-705","Sox9-1422"
"Cct8-2079","Sh2b3-1633"
"AW046396-72340236","Clec11a-112195815"
"Fam89b-1898","Mcm3ap-665"
"Gm6740-1902","Supt5h-2647"
"Scarb1-2551","Tomm70a-320"
"Cx3cl1-2135","Prune2-57"
"Agpat3-85","Ucn3-1091"
"Plcz1-74988296","Pot1b-73925715"
"Fxyd5-74819694","Hepacam-35"
"Enox2-70928339","Slc7a6-293662"
"Dusp6-75650864","Pcp4-772"
"Pfkl-795","Sept7-961"
"Cry2-302","Pwp2-112645814"
"Dkk1-2149","Pmaip1-823"
"Galr2-80517343","Hectd2-2002"
"Fez2-74272477","Hepacam-35"
"Hook3-1197","Slc25a25-544516"
"Aktip-1355","Ramp1-1912"
"Gpr151-74724649","Syap1-1858"
"Magi1-73519705","Slc7a6-293662"
"Sssca1-79556714","Vsnl1-1106"
"Fbln2-321208","Pou2f1-1563"
"Nudc-2442","Slc7a6-293662"
"Guk1-2279","Mdk-1227"
"Hes6-1504","Sdc3-71358662"
"Mafb-73771240","Scube3-74988656"
"Hmga1-2295","Nes-1387"
"B4galt6-2055","Dbi-71836880"
"Med8-112196048","Slco1a5-67850945"
"Meis2-1231","Nrf1-2438"
"Igfbpl1-1974","Sytl5-73930809"
"Map3k7-2393","Slco4a1-2625"
"Il17rd-112647967","Pir-67870113"
"Fbln7-73929875","Rnf19a-73931414"
"Pomc-2493","Rfx1-895"
"Cda-74425539","Hnrpdl-571"
"Cox7b-67870085","Fkbp10-2220"
"2010300C02Rik-70743898","S100b-79591593"
"Arhgef2-2043","Grb10-522"
"Cer1-2091","Lrrc3-112649047"
"Abcd1-356086","Lhx8-2379"
"Lhx2-79568024","Myo10-74743255"
"Il17rd-74958537","Zbtb20-1143"
"Gnaz-1730","Vsnl1-1106"
"Rara-1528","Wwox-72077451"
"Rtn2-909","Syt4-2651"
"Col27a1-74272916","Pde9a-785"
"Dcn-329","Pitx2-79556607"
"Dgkg-343","Gpr171-1713"
"Ghitm-1207","Nxph3-356852"
"Hoxd9-1623","Rgs4-1569"
"Cdca7-26","Fam89b-1898"
"Hes3-2287","Rarg-130913"
"Plk1-2487","Vtn-67752116"
"Grp-1363","St3gal3-2567"
"Heg1-74958616","Il17rc-2319"
"Dlx2-1482","Magix-74581446"
"Kitl-616","Sytl5-73930809"
"Lrrtm3-73931637","Wash-1796"
"Ddc-79556614","Dio3-71717188"
"Col16a1-74273122","Gls-500"
"Col18a1-287","Efna3-381"
"Hoxd9-1623","Scnn1g-1918"
"Ccnd2-205","Ier2-71836849"
"Chrna4-1173","Trim9-1074"
"Nid1-75084474","Sdccag3-2075"
"Atxn1-932","Dph2-2161"
"Dok4-1486","S100b-79591593"
"Acacb-74881515","Dbr1-2141"
"Anp32a-94","Mapre2-659"
"Slc6a6-1850","Srp54a-2629"
"Akap8-91","Efna5-383"
"Pou2f1-1563","Sept7-961"
"Actr2-67","Rgs19-112203487"
"Brd8-1673","Etv6-1353"
"Gpr56-71015815","Polr1e-75774108"
"E4f1-1199","Fbln7-73929875"
"Hgf-558","Irx2-1752"
"Dkk4-112647536","Pip4k2c-799"
"Aldh2-74819240","Tmeff1-1299"
"Ephb6-2191","Kcnc4-1756"
"Dmwd-2151","Serpinb1b-544327"
"Hmgcr-75079789","Pir-67870113"
"Agpat3-85","Sar1a-321204"
"Atp10a-72128790","Sept7-961"
"Ephb6-2191","Iffo2-322962"
"Atp5h-77371785","Nr5a1-734"
"Eps8l2-74658244","Rad23b-881"
"Arf1-199390","Sart3-74819691"
"Alg5-75774105","ND3-675"
"Arl15-74363341","Sf3a2-74882916"
"Cyp4f15-1189","Tmem33-356284"
"Lynx1-655","Slc36a4-1597"
"Med24-2675","Sema3c-939"
"Kcnab2-1754","Szt2-1446"
"A130014H13Rik-75041574","Rara-1528"
"Ergic1-1952","Pitx1-199398"
"2310046A06Rik-73931408","Eif2ak3-2181"
"Lepre1-2371","Plk1-2487"
"Gtf3c2-7","Rnf19a-73931414"
"Ciao1-2051","Gnrh1-75080152"
"Acvrl1-79488929","Tnrc6a-314"
"Atxn1-932","Kctd16-73636009"
"Dad1-74819345","Slc26a7-2595"
"Htr1b-584","Scube3-74988656"
"Ciao1-2051","Slc12a8-1836"
"Fam105a-74819326","Mapk14-2399"
"Ephb3-1492","Pitrm1-74273117"
"Lhx8-2379","Mmaa-1772"
"Dnajb12-2153","Tcerg1-1872"
"Ephb6-2191","Kdelr1-130912"
"Pafah1b1-2460","Tulp4-2699"
"B3gnt2-75988600","Mmp15-1383"
"Slc7a6-293662","Wbscr17-1934"
"Snd1-77869128","Tecr-544902"
"Dnahc11-73520976","Lims2-75145999"
"Bdnf-79587720","Ptgds-851"
"Lynx1-655","Wwox-72077451"
"Serpini1-963","Sytl5-73930809"
"Kdr-2347","Trim9-1074"
"Chrna4-1173","Fxyd5-74819694"
"Acacb-74881515","Slc6a15-73929609"
"Plk2-74743272","Usp48-149"
"Atp5h-77371785","Mri1-75773703"
"Col18a1-287","Fez2-74272477"
"Hgf-558","Serpini1-963"
"Ripply3-367","Sprr1a-1534"
"3830406C13Rik-77414919","7420498E04Rik*-75043148"
"Lsamp-625","Stat3-2637"
"Lphn2-1768","Wdr31-2719"
"Dbp-1193","Rora-2537"
"2610019F03Rik-74724511","Lmo4-2385"
"Aqp4-79556722","Dusp1-324212"
"Tsc22d4-1464","Wnt4-1444"
"Lhx6-635","Nid1-75084474"
"Serpina3n-75043155","Vsx2-1687"
"Anxa1-70813897","Slc25a1-2587"
"Crym-73592526","Rnf115-70743900"
"Arhgdia-75774677","Cda-74425539"
"Actr2-67","Dcaf4-2717"
"Kcnc4-1756","Ppp1r1a-75773706"
"Ccdc136-324214","Neurod2-75651126"
"Alkbh6-77414882","Pir-67870113"
"Grb10-522","Lrrtm3-73931637"
"Nxph3-356852","Sdc3-71358662"
"Cyp26b1-79568022","Vtn-67752116"
"Grb7-112204995","Ngef-72119591"
"D930028M14Rik-73512190","Pcp2-77413702"
"Il17rc-2319","Lphn2-1768"
"Omg-2450","Vsnl1-1106"
"Igfbpl1-1974","Lphn2-1768"
"Pdyn-71717084","Rbm18-356083"
"Limk1-640","Tm7sf3-77874614"
"Dmwd-2151","Ninj1-71670490"
"Mcm3ap-665","Rgs19-112203487"
"Copa-1689","Tfap2a-2661"
"Fbln2-321208","Sema3f-72007563"
"Cdh13-234","Syt4-2651"
"Apba2-2031","Fam105a-74819326"
"Ccnl2-211","Nkiras2-2429"
"Slc19a2-2585","Tmeff1-1299"
"3830406C13Rik-77414919","Mdfi-112648831"
"Inpp1-67870434","Pmch-55"
"Pfkl-795","Syt10-79556609"
"Rab6a-74047909","Syt3-1026"
"Dkk1-2149","Mdk-1227"
"Ltbp3-76115733","Tomm70a-320"
"Kcne3-2337","Ltb-74363350"
"Matn4-77371795","Tmod1-75988526"
"Cds2-250","Fez2-74272477"
"Gng3-1209","Pot1b-73925715"
"Acta1-60","Lrsam1-74583161"
"Mlxipl-1932","Rara-1528"
"Ephb3-1492","Ppp1r1a-75773706"
"Rgs19-112203487","Xbp1-1119"
"Pou2f1-1563","Rnasek-75934529"
"Cct8-2079","Slco4a1-2625"
"9430020K01Rik-75988537","Frrs1-2557"
"Sema3c-939","Stmn4-1006"
"Klc2-618","Trps1-75043140"
"Folr2-1717","Madcam1-2389"
"2310046A06Rik-73931408","Folr2-1717"
"Lhx8-2379","Matn4-77371795"
"Fancd2-73635979","Tmem86b-72472763"
"Dner-1699","Gabrb2-472"
"Mlxipl-1932","Trim25-1545"
"Ergic1-1952","Srpr-1593"
"Fxyd5-74819694","Syt3-1026"
"Gphn-1211","Psap-846"
"Lmo1-1373","Lzic-276064"
"Dgkg-343","Otp-2454"
"Notch3-1788","Ramp1-1912"
"Fbln2-321208","Nxph4-73521000"
"Madcam1-2389","Pde9a-785"
"Cdkn2d-1603","Fgfr2-445"
"Rgs16-1567","Tpbg-76085743"
"Arnt2-71358590","Asb6-1599"
"E130012A19Rik-74363349","Mdfi-112648831"
"Agpat3-85","Itgb5-71920512"
"Abcd1-356086","Sept5-958"
"Rtn2-909","Tmem90b-73931426"
"Hes6-1504","Pitrm1-74273117"
"Epha4-2187","Synpr-1862"
"Irf9-2329","Tat-2657"
"Dlx1-348","Hmg20a-357093"
"Ctps-1185","Eif5a-2183"
"Dlx6as1-2000","Pfkl-795"
"Gpr139-79490116","Tsc22d4-1464"
"Cep72-74988742","Hs3st1-2305"
"Mri1-75773703","Slc22a23-72128754"
"Mdfi-112648831","Ociad2-75041527"
"Atp5h-77371785","Nol4-76115737"
"Nr3c2-730","Slc26a7-2595"
"Frrs1-2557","Ldb3-2369"
"Rnf115-70743900","Tpbg-76085743"
"Otc-74581369","Syt10-79556609"
"Raf1-1816","Rara-1528"
"Sdc3-71358662","Tcerg1-1872"
"Ldlr-1766","Syt11-2649"
"Klc2-618","Pfkl-795"
"Nr5a1-734","Vezt-74819329"
"Rfx1-895","Sdccag3-2075"
"Runx2-1278","Scarb1-2551"
"Ptpn18-2509","Syngr3-1860"
"Plg-2485","Ttbk2-75147759"
"Spata13-73997152","Svil-77332748"
"Gnao1-506","Mdk-1227"
"P2rx3-75888751","Ybx2-75080250"
"Rab1-878","Slc25a25-544516"
"Il11ra1-2315","Sox9-1422"
"Arhgef2-2043","Thpo-2671"
"Hmx3-74641309","Lhx6-635"
"Raf1-1816","Snd1-77869128"
"Cry2-302","Galns-70612726"
"Cnr1-283","Tsc22d1-1051"
"Nr5a1-734","Sema3f-72007563"
"Nol4-76115737","Plxna3-1403"
"Hmx3-74641309","Syt13-1864"
"Palmd-74581442","Tmbim6-2663"
"Bsg-166","Mtif2-677"
"Ldb3-77869087","Pcdhb9-73512187"
"Bdnf-79587720","Fbln7-73929875"
"Clic5-77874610","Pygb-276075"
"Hunk-2307","Mylk3-73992942"
"Gss-74273307","Rarg-130913"
"Homer3-356087","Srsf9-75043152"
"9530068E07Rik-74988509","Yme1l1-356849"
"Lrrc3-112649047","Mylk-74819252"
"Cd44-224","Terf2ip-112196711"
"Anp32a-94","Sox14-73636036"
"Gnao1-506","Lrrtm3-73931637"
"Lmo1-1373","Mtif2-677"
"Ltb-74363350","Sdc3-71358662"
"AW046396-72340236","Dbi-71836880"
"Hepacam-35","Prnp-1405"
"Arhgef2-2043","Gss-74273307"
"Cdk5r1-247","Pir-67870113"
"Col16a1-74273122","Gnaz-1730"
"Rpf2-293465","Smpd4-75651226"
"Edc3-77414911","Rpf2-293465"
"Efna3-381","Olfm1-760"
"Mylk-74819252","Ppp1r7-832"
"Gnrh1-75080152","Taf1d-1317"
"Fam89b-1898","Lphn2-1768"
"Bcan-154","Kdm4b-2331"
"Dlx6as1-2000","Srsf9-75043152"
"Cdkn1a-2085","Il17rc-2319"
"Anxa6-77332100","Tmbim6-2663"
"Bcan-154","Pafah1b1-2460"
"Col18a1-287","E2f4-1195"
"Fgf12-424","Syt3-1026"
"Rtn2-909","Tyr-2703"
"Dtnbp1-75651202","Wif1-1111"
"Gng3-1209","Plk1-2487"
"Kirrel3-71920516","Rcsd1-75934525"
"Clock-273","Eif2ak3-2181"
"Dok4-1486","St3gal3-2567"
"Gng7-1734","Kif5b-2353"
"Garnl3-73994668","Nkx2-1-74988460"
"Anln-33","Pfn2-1261"
"Pitx1-199398","Scarb1-2551"
"Gpr171-1713","Sec14l1-74988453"
"Cd47-357100","Ifnar1-588"
"Tmeff1-1299","Vim-79907904"
"Hgf-558","Pvalb-868"
"Gphn-1211","Vsx2-1687"
"Ephb3-1492","Etv6-1353"
"LOC545352-74988758","Rgs16-1567"
"Aqp9-2037","Prpsap2-293663"
"Pcsk2-72080025","Tpbg-76085743"
"Lzic-276064","Trappc10-1063"
"Aktip-1355","Col18a1-287"
"Clic5-77874610","Nr5a1-734"
"Mdk-1227","Tecr-544902"
"1500002O20Rik-1954","Pfn2-1261"
