"Gprc5a-77414145","Tmem159-76135828"
"Grm3-539","Pkia-805"
"Ndrg2-79568051","Ntf5-1393"
"Flot1-67752111","Ptprj-73521803"
"Chst11-73931625","Sall3-74363352"
"Nrg1-74743257","Smpd1-77413684"
"Grin1-1585","Ugp2-2705"
"Fkbp10-2220","Mgat5-73931638"
"Cacna1h-72119638","Dynlrb1-323592"
"Acsl5-73931635","Arid5a-75042267"
"Gpr123-71924056","Sirt2-75651224"
"Acan-77869840","Dpysl5-73635770"
"Ctxn1-74586669","Rps4y2-75934917"
"P2rx5-75551475","Prss39-74749944"
"Bsn-73992923","Snhg7-1968"
"Pck2-71836804","Ptbp1-356857"
"Lrrtm3-73931637","Pcdh7-73521003"
"Itga5-74882636","Pvrl3-73521804"
"9630013P03Rik*-77280434","Pvrl3-73521804"
"Adamts18-75651128","Stk24-73635773"
"Fbln7-73929875","P2rx7-75551477"
"Ifit2-74988457","Ngfr-79591691"
"Caml-79568047","Rnf152-75043151"
"Ssr2-77869814","Tm7sf3-77874614"
"Rasgrf1-1274","Rfx7-1998"
"Ism1-71249741","Pdzrn3-71836787"
"Etv1-72119595","Pcp2-79490073"
"Ero1lb-72340145","Reps2-76135799"
"Btg1-73718576","Dpp4-79568049"
"Mmgt1-77414585","P2rx3-75888751"
"Eya4-77280436","Vim-79907904"
"Ywhah-1127","Ywhaz-1133"
"Cstf2-2131","Hrh3-73636034"
"4930451C15Rik-74750011","Ppp2r3d-77414925"
"Gpr137-75651149","Pknox2-76135815"
"LOC434300-75988611","Mdk-1227"
"Gng2-67936006","Hpcal4-73520985"
"Galns-70612726","Sidt1-71587812"
"Gpr123-71924056","Tmem29-75080656"
"Mdfi-112648831","Ptpn3-72109295"
"Fbxw7-72128750","Hiatl1-77414177"
"Spock1-72340122","Tnip2-74425540"
"Elavl2-72340123","Ssr2-77869814"
"Pde11a-75081007","Sall3-74363352"
"Galp-79556611","LOC381765-74425521"
"Phospho1-71670685","Satb1-927"
"P2rx3-75888751","Strada-74819330"
"Nkx2-1-74988460","Rpl11-276067"
"Cox7b-67870085","Pth1r-112202195"
"Ddx26b-75988610","Vangl1-71670709"
"Ccr1-73718058","Sytl4-75651223"
"Blnk-74819692","Mafb-73771240"
"Ids-73994671","Ogfrl1-73818756"
"Slit2-79591683","St8sia6-73929596"
"Gpnmb-74581367","Tex261-74047919"
"Ndufs8-74819243","Otx2-112194935"
"Scube3-74988656","Tmem29-75080656"
"9630013P03Rik*-77280434","P2rx7-75551477"
"Clic5-77874610","Gabre-75749417"
"Rgs14-2529","Wdr31-2719"
"Scarb1-2551","Tnfrsf1a-2689"
"Dhdds-70612728","Trav3-3-71670720"
"Rasa4-74425552","Shb-71670695"
"Gm261-73636032","Pck2-71836804"
"Gpnmb-74581367","Tmc6-77887880"
"Cr1l-2125","Slc20a1-1571"
"1500002O20Rik-1954","Oxt-112648396"
"Atp10b-73635826","Ccdc137-1978"
"2010111I01Rik-71717630","Scube3-74988656"
"Ccdc88c-74363346","Trim3-73732147"
"Necab1-72472791","Prlr-72340223"
"Atpif1-75774682","Bmp3-72472749"
"C530008M17Rik-75080646","Jdp2-73930842"
"4930451C15Rik-74750011","Bmp4-79556702"
"LOC433740-77340490","Lef1-77866900"
"Bcas1-77371831","Tspyl4-67936212"
"Necab1-72472791","Stra6-75041492"
"Kctd16-73636009","Nfix-77413698"
"Grid1-74724739","Ngfr-79591691"
"Golga7b-76097699","Rock2-75988621"
"Foxa1-77869794","Mdfi-112648831"
"Ogfrl1-73818756","Zfp238-2741"
"Ola1-293038","Ptprj-73521803"
"Cyc1-357103","Gng2-67936006"
"Flot1-67752111","Tnnt1-77280576"
"Bok-71064032","Fbxw7-72128750"
"Ntrk1-71670679","Sema4g-71587856"
"Dlx3-350","Gpr146-77371845"
"Npepps-844","Tex261-74047919"
"Gm10413-73929885","Shb-71670695"
"9030425E11Rik-71924353","Gabre-75749417"
"Parva-75077213","Slc35f2-74819683"
"B230362M20Rik-77340460","P2rx7-75551477"
"Pcp2-79490073","Tmem246-75774671"
"C1ra-77874604","Thbs4-112651416"
"Pttg1-293036","Smpd4-75651226"
"P2rx7-75551477","Vangl1-71670709"
"Gja1-79556642","Rps5-77868800"
"Ifnar1-588","Pitx2-79556607"
"Lmo4-2385","Rarg-130913"
"LOC545854-73732153","Pmm1-67936010"
"Cdk14-71670684","Ntrk1-71670679"
"Mgat5-73931638","Trim3-73732147"
"P2rx7-75551477","Pacrg-74743258"
"B230362M20Rik-77340460","Clic5-77874610"
"Ciao1-2051","Relb-2525"
"Gpr83-72338696","Slc2a6-71670696"
"Avil-72340234","Pitx2-79556607"
"Hpcal4-73520985","Mycl1-74881158"
"Bai3-71247597","Slc2a6-71670696"
"Ccdc88c-74363346","Fam69c-73636086"
"Cntfr-75651138","Pak6-75084501"
"Grid1-74724739","Zscan22-247974"
"Hdc-71016663","Ndufs8-74819243"
"Crh-292","Gnat1-2265"
"Chst1-71836872","P2rx3-75888751"
"Col5a1-75147768","Sytl4-75651223"
"Gabrg1-75551469","Stub1-79912552"
"Med23-112649261","Tnnt1-77280576"
"2010111I01Rik-71717630","Gm10413-73929885"
"Gpr83-72338696","Wdfy2-72109399"
"Cwh43-74819236","Htr4-72119658"
"Satb1-927","Setbp1-1532"
"Pvrl4-2511","Trim3-73732147"
"Cyhr1-77414565","Map2k4-276073"
"Hmg20a-357093","Sh3d19-74425516"
"Anxa1-70813897","Slc6a2-73615562"
"Baalc-73520964","Grik4-75551478"
"Nell1-74357567","Wnt1-112644522"
"Ctps-1185","D16Ertd472e-318"
"Dtd1-1742","Srfbp1-1653"
"Sacm1l-74882832","Yme1l1-356849"
"Cish-70634310","Ryr1-71247657"
"Klf7-112202624","Trav3-3-71670720"
"1500032L24Rik-75651168","Scd1-71836746"
"Dlx3-350","Serpinb8-293668"
"D630014O11Rik-75080645","Satb1-927"
"Ephb3-1492","Fbxw7-72128750"
"Mecp2-79908808","Trap1-1966"
"Hmg20a-357093","Il16-71064290"
"Gnal-71670716","Pias4-77414895"
"Rasgrp4-76135807","Serpinb6a-74425564"
"Sox10-79556652","Tmc6-77887880"
"Cdk14-71670684","Ephb1-72077478"
"Pcdhac1-73512189","Strada-74819330"
"Cux1-79556618","Tnip2-74425540"
"Ngfr-79591691","Pdgfd-1910"
"Dpy19l1-75042226","Slc25a36-67881555"
"Klhl36-77371861","Tspan32-72129242"
"Ero1lb-72340145","F11r-75773698"
"Alg5-75774105","Ogfrl1-73818756"
"Drd2-357","Foxd3-1496"
"Clcn5-75749741","Sh2b3-1633"
"Gm10413-73929885","Ptn-2507"
"Gpnmb-74581367","Usp11-355883"
"Cyc1-357103","Pde5a-73931641"
"F11r-75773698","Slc22a23-72128754"
"B630019K06Rik-74881160","Terf2ip-112196711"
"1200016E24Rik-1591","Tmem176b-77866852"
"Pdk3-2474","Phox2b-2480"
"Syt4-2651","Tbl3-77413694"
"Chst1-71836872","Copg2-74819259"
"BC057022-72077480","Elavl2-72340123"
"Clic5-77874610","Mycl1-74881158"
"Acvr1c-71250307","Mafb-73771240"
"9830001H06Rik-77340458","Slc22a3-73931644"
"Clcn5-75749741","Dpp4-79568049"
"Reps2-76135799","S1pr5-112651200"
"Atp10b-73635826","Sh2b3-1633"
"Pdgfd-1910","Spsb4-75773701"
"Ptn-2507","Tbl3-77413694"
"H2-T23-75749388","Slc25a25-544516"
"Filip1-73635796","Uaca-74800883"
"Bcl6-75651139","Nup93-75774679"
"Adora2a-72109410","Chat-252"
"B4galt5-73635976","Cyc1-357103"
"Fam46a-73520967","Heatr7a-73992940"
"Ctgf-79556634","P2ry14-76135748"
"LOC545854-73732153","Rab3c-73521805"
"Mtap-79568030","Tmc6-77887880"
"Ctla4-75079745","Ube2t-276069"
"Cdhr1-72104186","Kcng1-77340480"
"Adora2a-72109410","Slc6a4-79591679"
"Ptprk-74743303","Tbl3-77413694"
"LOC545352-74988758","Tmc1-75041514"
"Bcl6-75651139","Rarb-75038442"
"Matn4-77371795","Mdfi-112648831"
"Lass4-176962","Pus7-79556638"
"Anxa1-70813897","Bcl6-75651139"
"Gabbr2-71247614","Zfp365-73929873"
"9030425E11Rik-71924353","Mgat5-73931638"
"Col16a1-74273122","Rgs2-73635771"
"Parva-75077213","Sh3d19-74425516"
"Hcrtr1-77868713","Slc31a2-75773700"
"Foxb2-1609","Hes7-2289"
"Galns-70612726","Slc29a1-1838"
"Gpr137-75651149","Il17rb-2317"
"Rasa4-74425552","Syt4-2651"
"Ctsb-67779877","Gng2-67936006"
"Fam124a-72472790","Gnal-71670716"
"Clcn2-72119656","Tnip2-74425540"
"Filip1l-74363347","Thrsp-77874606"
"Hiatl1-77414177","Hs3st2-74988765"
"Dpp4-79568049","Sowaha-71250306"
"Dbi-71836880","Rasa4-74425552"
"Accn4-71924089","Cntfr-75651138"
"Paip2-77869857","Stub1-79912552"
"Il31ra-74881366","Pcdh20-71670738"
"Elavl2-72340123","Lrrtm3-73931637"
"Grk5-77371851","Hrh3-73636034"
"Chn1-73718053","Uggt1-74957909"
"Cyhr1-77414565","St6galnac5-73787946"
"Fzd9-73907498","Mtap1a-76115734"
"B3gnt2-75988600","Prss39-74749944"
"Fkbp10-2220","Ttll6-74363338"
"Dcbld2-73992944","Sntb1-71670741"
"Itga5-74882636","Otc-74581369"
"F11r-75773698","Sox11-79912528"
"Pmch-55","Tm2d3-83167"
"Arf1-199390","Xk-71670735"
"Ngfr-79591691","Xk-71670735"
"Itpk1-71923998","Tmem206-75774106"
"B3gnt2-75988600","Pvrl3-73521804"
"Notum-73732151","Prkg1-73521817"
"Bcl6-75651139","Stk24-73635773"
"LOC433436-73636096","Lmod2-73636019"
"1600021P15Rik-71924290","Kcnc2-73512364"
"Epha8-72472794","Il17ra-73520990"
"Kcnb2-74581424","Oit1-227164"
"Bok-71064032","Hs3st2-74988765"
"2010111I01Rik-71717630","Pias4-77414895"
"Galnt13-72472803","Rnh1-74800925"
"Dnahc11-73520976","Prkg1-73521817"
"Mecp2-79908808","Notum-73732151"
"Gabre-75749417","Mgat5-73931638"
"Dab1-74750263","Sv2c-74357583"
"Cckbr-70560342","Mapk8-71063715"
"Glp1r-74511737","Ttc9b-71249081"
"Fam120a-75080620","Kcnb2-74581424"
"AW046396-72340236","Calcrl-74988670"
"Cntfr-75651138","Lgi3-73520996"
"Klc2-618","Zfpm2-71358673"
"Clcn5-75749741","Rnh1-74800925"
"Dner-1699","LOC433436-73636096"
"Flot1-67752111","Vps39-74047842"
"Lyst-73994715","Slc2a6-71670696"
"Ero1lb-72340145","S1pr5-112651200"
"Cit-75079801","Stard8-73521808"
"Gldc-77887886","St8sia6-73929596"
"Rasa4-74425552","Slc22a3-73931644"
"Gpr88-79567811","Ptp4a1-75079765"
"Cytip-1270","Nr1d1-1243"
"Grk5-77371851","Zfp358-2743"
"LOC66376-293468","Zfpm2-71358673"
"Cish-70634310","Nin-76115736"
"Ece2-77332686","Mafb-73771240"
"Ptprk-74743303","Sox10-79556652"
"Ctgf-79556634","Glra4-75551476"
"Mageh1-17","Yme1l1-356849"
"Dpf3-72129252","Plxnb3-1265"
"Phactr4-71924214","Sh3rf2-71670729"
"Crispld1-72077456","Ptgds-79567709"
"Sccpdh-73635772","Susd2-75146000"
"Bnc2-73636164","Ogfrl1-73818756"
"Fam46a-75042237","Tmc1-75041514"
"Pvalb-79556738","Rps5-77868800"
"Chml-74047442","Marcksl1-670"
"Chst1-71836872","Ndufs8-74819243"
"Fbln7-73929875","Ngb-79556712"
"LOC380720-73931422","Rfx1-77371867"
"Fkbp10-2220","Serpinb6a-74425564"
"Acan-77869840","LOC545810-71924492"
"Gm261-73636032","Slc6a4-79591679"
"Rfx1-77371867","Vps35-77869144"
"Gja1-79556642","Tbr1-79591351"
"Ctf1-1695","Lrrc38-72340184"
"Dtnbp1-75651202","Slc35c2-2615"
"Robo1-73521820","Tpm3-275873"
"Grsf1-73994670","Tfam-67936016"
"Dpysl5-73635770","Rfx4-71249068"
"Grp-79591637","Neurod2-75651126"
"Gpr35-112649690","Slc35c2-2615"
"Kcnj4-74357568","Trp53-67855414"
"Apbb2-73512196","Cd33-75043153"
"Hcrtr1-77868713","Odz3-79908833"
"Acta1-60","Lpl-649"
"Sbno1-930","Slc19a1-1282"
"Dlx5-1450","Prkg1-73521817"
"LOC545810-71924492","Serpinb8-293668"
"Chst1-71836872","Sema4g-71587856"
"6330403A02Rik-72340183","Lrrc3b-74881145"
"Eps8l2-74658244","Hrh3-73636034"
"Serpinb8-293668","Shb-71670695"
"Cyc1-357103","E130012A19Rik-74363349"
"Bai3-71247597","Grin3b-77869800"
"Ctgf-79556634","Elavl2-72340123"
"Camk1d-73992927","Fam69c-73636086"
"Ddx26b-75988610","Slit2-79591683"
"Arf3-110","Mcl1-112647104"
"Dgkg-343","Psmd4-2503"
"Hmg20a-357093","Tbl3-77413694"
"1600021P15Rik-71924290","Styk1-71250308"
"Ddit4l-71836878","Dtnbp1-75651202"
"Gm261-73636032","Matk-76135823"
"Mtap-79568030","Sik3-74881867"
"Gm261-73636032","Kcnj9-72119580"
"Med23-112649261","Ptprj-73521803"
"Prkg1-73521817","Ssr2-77869814"
"Dtnbp1-75651202","Kank4-76085741"
"Galp-79556611","Zfp238-2741"
"AW046396-72340236","Rpl11-276067"
"Eif3j-321196","Gpr137-75651149"
"9830001H06Rik-77340458","Cops7b-356493"
"Cdk14-71670684","Eps8l2-74658244"
"C130096N06Rik-73635978","Chst11-73931625"
"Ptprk-74743303","Rassf4-74988636"
"Jund-606","Pigp-2165"
"Pbx3-76085744","Pttg1-293036"
"Gabra4-71924402","Insrr-71670480"
"Chd7-71836884","Ttll6-74363338"
"B4galt5-73635976","Sall3-74363352"
"Gpr156-74641322","Hs3st2-74988765"
"Col24a1-73636093","Il17ra-73520990"
"Parva-75077213","Rspo2-71016632"
"Rassf3-71836799","Sigmar1-112196265"
"Fbxw7-72128750","Rftn1-71920515"
"Elk1-2185","Plxnc1-820"
"Mdk-1227","Ttc9b-71249081"
"Ccdc137-1978","Gprc5a-77414145"
"AI450948-71250311","Npepps-844"
"Ascl2-1156","Galns-70612726"
"Cyc1-357103","Gdnf-112647321"
"Rasa4-74425552","Rgs2-73635771"
"Cxcl14-74272041","Lrrc3-112649047"
"B630019K06Rik-74881160","Ndrg2-79568051"
"Adamts18-75651128","Cxcl12-79907936"
"4932438H23Rik-1321","Sema4a-942"
"Ramp1-1912","Vps39-74047842"
"Atp6v0a2-357094","Rarb-75038442"
"Gsta4-77278951","Trav3-3-71670720"
"L3mbtl4-72472779","Neurod2-75651126"
"Fam124a-72472790","Rgs2-73635771"
"Eya4-77280436","Robo1-73521820"
"Col16a1-74273122","Rasa4-74425552"
"Htr2b-79556708","Sox2-77280331"
"B4galt6-2055","Pxn-1814"
"Asb8-276276","Sall3-74363352"
"Fam46a-73520967","Sowaha-71250306"
"F3-77280341","Spock1-72340122"
"Arhgap39-73992939","Nup93-75774679"
"E130012A19Rik-74363349","Ednrb-74750017"
"Drd3-75038431","P2ry14-76135748"
"B230362M20Rik-77340460","Rasgrp4-76135807"
"Cd44-224","Wif1-1111"
"Insrr-71670480","Rspo2-71016632"
"Dbi-71836880","Thrsp-77874606"
"Mtap1a-76115734","Tex261-74047919"
"C1ra-77874604","Tm7sf3-77874614"
"Col25a1-71924301","Cstf2-2131"
"Cstf2-2131","P2rx3-75888751"
"Ola1-293038","Uggt1-74957909"
"Mmel1-76135804","Usp11-355883"
"Pbx3-76085744","Vps35-77869144"
"Bend6-77280313","Zscan22-247974"
"Fam69c-73636086","Pde11a-75081007"
"Cyhr1-77414565","St8sia3-73929595"
"Otc-74581369","Slit2-79591683"
"Ccdc37-74581372","Tmem29-75080656"
"Lims2-75145999","Ltk-75988666"
"Pias4-77414895","Sox10-79556652"
"D630014O11Rik-75080645","Setbp1-1532"
"Abtb1-1659","Nr2e3-2434"
"Dpp4-79568049","Prox1-73520980"
"Rasgrp4-76135807","Trim3-73732147"
"St8sia6-73929596","Tac2-77279001"
"E330009J07Rik-74658077","Galp-79556611"
"Prlr-1268","Slc6a9-1420"
"Sh2b3-1633","Tmem176b-77866852"
"AW046396-72340236","Gpr156-74641322"
"C030034I22Rik-72472751","Egr4-74800827"
"Rarb-75038442","Tmem204-73769320"
"E130012A19Rik-74363349","Gldc-77887886"
"Atp10b-73635826","Tpm3-275873"
"Cyc1-357103","Ttll6-74363338"
"Pacrg-74743258","Utp23-71924008"
"Slc6a2-73615562","Uaca-74800883"
"Sh3d19-74425516","Tmem29-75080656"
"Plxnd1-77340482","Tmem159-76135828"
"Mdk-1227","Parva-75077213"
"Drd3-75038431","Elavl2-72340123"
"Alg14-75081004","Gpr146-77371845"
"2010111I01Rik-71717630","Ptbp1-356857"
"Chn1-73718053","Flot1-67752111"
"Galp-79556611","Slc25a36-67881555"
"Gabbr2-71247614","Lgi3-73520996"
"Bsn-73992923","Sntb1-71670741"
"LOC433093-71924514","Stra6-75041492"
"Sigmar1-112196265","Wnt1-112644522"
"Lpl-649","Ysk4-75988578"
"Cd97-112646460","Mdk-1227"
"Pgm2l1-70615597","Smpd1-77413684"
"Ascl2-1156","Hspb1-74363357"
"Gabra4-71924402","Tex261-74047919"
"Ankrd34c-72472747","Rasgrp1-76115742"
"Fam69c-73636086","St8sia6-73929596"
"Tnnt1-77280576","Vps39-74047842"
"Epha1-74640882","Tbl3-77413694"
"Ascl2-1156","Eps8l1-1707"
"Chgb-70743886","Gprasp1-70743888"
"Ngef-72129292","Npy1r-72103807"
"Mmel1-76135804","Tbl3-77413694"
"Ssr2-77869814","Thbs4-112651416"
"BC005537-321201","Dlx2-1482"
"Glra4-75551476","Il17rb-2317"
"Epha1-74640882","Fam124a-72472790"
"Atp10b-73635826","Clcn5-75749741"
"Cirh1a-77925143","Tbr1-79591351"
"2010111I01Rik-71717630","Tex261-74047919"
"Spsb4-75773701","Tmem204-73769320"
"Gldc-77887886","Mycl1-74881158"
"Dok4-1486","Nr5a1-734"
"Itgav-74658082","Ntrk1-71670679"
"Ephb1-72077478","Zfand3-77414923"
"Dlx5-1450","Pcdh7-73521003"
"Atpif1-75774682","Serpinb8-293668"
"Matk-76135823","Tspyl4-67936212"
"Nol4-76115737","Ntrk1-71670679"
"Gpr35-112649690","Pomp-75774685"
"Meis2-1231","Nudt21-2115"
"Kcnh8-70562113","Rps4y2-75934917"
"Dhdds-70612728","Mfsd6-75651167"
"Mtap-79568030","Ptprk-74743303"
"Igfn1-75988547","Sh2b3-80517009"
"Clic5-77874610","Cyhr1-77414565"
"Dbnl-74819497","Nr1d2-1245"
"Ctsb-67779877","Prss39-74749944"
"Chst10-74657931","Ptbp1-356857"
"Ptprk-74743303","Tmem29-75080656"
"Rasd1-2521","Sema4a-942"
"Caml-79568047","Cish-70634310"
"Btg1-73718576","Dcbld2-73992944"
"Ece2-77332686","Scn5a-73907501"
"9630013P03Rik*-77280434","Prss39-74749944"
"Caml-79568047","Emp1-77280421"
"Bmp4-79556702","Tacr1-79591721"
"B2m-71924291","Fkbp10-2220"
"Dlx6as1-79912544","Lmo4-2385"
"Syt4-2651","Ttc9b-71249081"
"Chrm5-75826557","Paf1-293469"
"Atp6v0a2-357094","Cxcl12-79907936"
"E330009J07Rik-74658077","Ttc27-74819241"
"Cks2-80517357","St6gal1-74658241"
"B3gnt2-75988600","Clic5-77874610"
"Apc-74881517","Pias4-77414895"
"Emp1-77280421","Ryr1-71247657"
"Ddn-73636031","Ero1lb-72340145"
"Itga5-74882636","Slit2-79591683"
"Bmp4-79556702","Ptcd1-74882764"
"7420498E04Rik*-75043148","Rfx1-77371867"
"Cyhr1-77414565","Lrrc3-112649047"
"Gm10413-73929885","Mdk-1227"
"1110037F02Rik-74988462","Ntf5-1393"
"Gng2-67936006","Jdp2-73930842"
"Htr5b-71247644","Tmem64-77414589"
"Rasa4-74425552","Rfx4-71249068"
"Lypd6b-73635774","Tnnt1-77280576"
"Glra4-75551476","Stub1-79912552"
"Plcd3-77414915","Tspo-2071"
"C1qtnf5-293664","Rcsd1-75934525"
"Acan-77869840","Tspyl4-67936212"
"Dapk1-72472784","Fam46a-75042237"
"Dtnbp1-75651202","Jdp2-73930842"
"Decr1-74425550","Tex261-74047919"
"E130012A19Rik-74363349","Mycl1-74881158"
"Tcf7l1-1424","Thbs4-112651416"
"Fam55c-74658081","Sytl3-2653"
"E130012A19Rik-74363349","Hpcal4-73520985"
"Decr1-74425550","Icam5-73520989"
"Dpysl5-73635770","Gm261-73636032"
"Arid5a-75042267","Gdnf-112647321"
"Lmod2-73636019","Meis2-1231"
"Asb8-276276","Lrrc3-112649047"
"Hdc-71016663","Pdzd2-74988286"
"L3mbtl4-72472779","Uqcrh-77340502"
"Bad-74881790","Gm17746-73931423"
"Palmd-74581442","Tm2d3-77414123"
"Pgrmc1-2478","Slc29a1-1838"
"Ddn-73636031","Smarca2-1972"
"Pak1-73521001","Sox2ot-74658020"
"P2rx3-75888751","Reps2-76135799"
"Cdca7-26","Dlst-321200"
"Cd44-224","Lmo4-2385"
"Arhgef2-2043","Psmd4-2503"
"Nfix-77413698","S1pr5-112651200"
"Uaca-74800883","Xk-71670735"
"LOC545810-71924492","Rasa4-74425552"
"Pak1-73521001","Stk24-73635773"
"Ccdc88c-74363346","Pde5a-73931641"
"Otc-74581369","Rps4y2-75934917"
"Itsn1-1365","Stub1-79912552"
"Apc-74881517","Ptn-2507"
"Hmg20a-357093","N4bp2-74363354"
"Med23-112649261","Ngef-72129292"
"Cxcl14-74272041","Sox14-73636036"
"C530008M17Rik-75080646","Otc-74581369"
"Kank4-76085741","P2rx5-75551475"
"BC005537-321201","Sox2ot-74658020"
"Grik4-75551478","Lef1-77866900"
"Fam114a2-79583813","Grik4-75551478"
"9130024F11Rik-51","Apba2-2031"
"Pde5a-73931641","Pvrl4-2511"
"Dbi-71836880","Gabra4-71924402"
"Dlx3-350","Ptbp1-356857"
"LOC545854-73732153","Tbl2-1868"
"S1pr5-112651200","Tbl2-1868"
"Chchd3-67870084","Lrrtm3-73931637"
"Gpr18-71015809","P2rx3-75888751"
"AI450948-71250311","Sik3-74881867"
"Dpysl5-73635770","Rassf4-74988636"
"Cwh43-74819236","Ltbp3-76115733"
"Gabre-75749417","Lef1-77866900"
"Mmel1-76135804","Npepps-844"
"Chd7-71836884","Map2k4-276073"
"Mtap-79568030","Serpinb8-293668"
"Ece2-77332686","Gpr56-71015815"
"Ntrk1-71670679","Sult1a1-75774114"
"Fbxw7-72128750","Isyna1-75145997"
"Ei24-2179","Nr3c1-727"
"Hmg20a-357093","Tex261-74047919"
"Ntf5-1393","Pdzd2-74988286"
"Chml-74047442","Oit1-227164"
"C130096N06Rik-73635978","Vangl1-71670709"
"Heg1-74958616","Tpbg-76085743"
"1200016E24Rik-1591","Scnn1a-70562125"
"Slc25a25-544516","Wnt5a-79556660"
"Gng2-67936006","Kcnh8-70562113"
"Gpnmb-74581367","Insrr-71670480"
"Ankrd34c-72472747","LOC545854-73732153"
"Rcsd1-75934525","Tmem204-73769320"
"Gpr146-77371845","Sik3-74881867"
"Grk5-77371851","Ptgds-79567709"
"Bai3-71247597","Uggt1-74957909"
"9030425E11Rik-71924353","D0H4S114-72472773"
"Gabrr1-75551470","Kcnb2-74581424"
"1200016E24Rik-1591","Heatr7a-73992940"
"Pgrmc1-2478","Pxn-1814"
"Acvr1c-71250307","Btg1-73718576"
"Robo1-73521820","St6gal1-74658241"
"Kcnj4-74357568","Ndufb8-74743256"
"Isyna1-75145997","Ptp4a1-75079765"
"Npepps-844","Tmc6-77887880"
"Pcdhac1-73512189","Rfx1-77371867"
"Cks2-80517357","Gsg1l-73636097"
"Pkp2-73997149","Tmem64-77414589"
"Calcrl-74988670","Gsta4-77278951"
"Htr5b-71247644","Pomc-2493"
"Pld5-77280438","Rnf152-75043151"
"Gnal-71670716","Hmg20a-357093"
"Cish-70634310","Pitx2-79556607"
"Ccdc37-74581372","LOC545810-71924492"
"Baz1a-73635977","Gpr83-72338696"
"Lcat-75042269","Rab3c-73521805"
"Lims2-75145999","Sccpdh-73635772"
"LOC433740-77340490","Slit2-79591683"
"Plxnb3-1265","Taf13-2655"
"Gtf2f1-67870080","Styk1-71250308"
"Nova1-73931640","Prlr-72340223"
"Dpp4-79568049","Gm2a-74988549"
"Tacr1-1295","Ube2g2-1547"
"Rfx4-71249068","Tspyl4-67936212"
"Cxcl14-74272041","Utp23-71924008"
"Rpl8-74749928","Utp23-71924008"
"B4galt5-73635976","Tspan32-72129242"
"Cntfr-75651138","Rarb-75038442"
"Rasd1-2521","Tle1-1061"
"Ctf1-1695","D4Wsu53e-74819463"
"Smarca2-1972","Sox11-79912528"
"Serpinb6a-74425564","St8sia3-73929595"
"Chst10-74657931","Slc22a3-73931644"
"Ccdc88c-74363346","Rasgrp4-76135807"
"4930451C15Rik-74750011","Ppapdc1a-74881927"
"Bend6-77280313","Uaca-74800883"
"1500002O20Rik-1954","Nmbr-77332086"
"Clic5-77874610","Tspan32-72129242"
"Bmp3-72472749","Mtap-79568030"
"Rnh1-74800925","Vim-79907904"
"Clta-74819690","Itga5-74882636"
"1500002O20Rik-1954","Dmbx1-1484"
"Dlx3-350","Usp11-355883"
"Ccr1-73718058","Cxcl14-74272041"
"B4galt5-73635976","Slc35c2-2615"
"D0H4S114-72472773","Tspan32-72129242"
"Pak1-73521001","Zfp365-73929873"
"Mex3d-75041562","Vps39-74047842"
"E130012A19Rik-74363349","Gpr35-112649690"
"Cit-75079801","Fam136a-1964"
"Ltbp3-76115733","Nrgn-69153759"
"Gpr18-71015809","Hdc-71016663"
"Bpgm-77414641","Phospho1-71670685"
"Crispld1-72077456","Med8-112196048"
"Etv1-73512203","P2rx3-75888751"
"Camk1d-73992927","Gpr35-112649690"
"Nin-76115736","Ptp4a1-75079765"
"Hiatl1-77414177","Klf7-112202624"
"Fam136a-1964","Nfkbie-2425"
"Otx2-112194935","Zfp358-2743"
"Pcdhb2-74743271","Sgk3-75650862"
"9630013P03Rik*-77280434","Gpr35-112649690"
"D0H4S114-72472773","Utp23-71924008"
"Spock1-72340122","Tm7sf3-77874614"
"Fam46a-73520967","Robo1-73521820"
"Dnahc11-73520976","Glra4-75551476"
"LOC380720-73931422","Vps35-77869144"
"Col5a1-75147768","Cxcl14-74272041"
"Bend6-77280313","Ndufb8-74743256"
"Gabrg1-75551469","Rps5-77868800"
"AI450948-71250311","Six1-1834"
"Hdac6-74819462","Zfp238-2741"
"AW046396-72340236","Klf7-112202624"
"Pvrl3-73521804","Svil-77332748"
"Filip1l-74363347","Sirt2-75651224"
"Gpr146-77371845","Thrsp-77874606"
"Gabrb2-472","Meis2-1231"
"Epha1-74640882","Ptn-2507"
"Magi1-73519705","Slc25a36-67881555"
"Gpr146-77371845","LOC545810-71924492"
"Gpr3-74511769","Klk8-72129241"
"Cyhr1-77414565","Dtnbp1-75651202"
"Ddx5-340","Kit-73520994"
"F11r-75773698","Tbl2-1868"
"Fzd9-73907498","Gabra4-71924402"
"Etfa-74581380","Gabre-75749417"
"F11r-75773698","Pbx3-76085744"
"Cd44-224","Slc25a22-1639"
"Aurka-2643","Slc17a7-70436317"
"Dpysl5-73635770","Syt4-2651"
"Ptprk-74743303","Tspyl4-67936212"
"Acvrl1-79488929","Dnahc11-73520976"
"Clic5-77874610","St6galnac5-73787946"
"Efha1-1946","Rpn2-906"
"Arhgap39-73992939","Slc7a6-293662"
"Clcn2-72119656","F3-77280341"
"Alg14-75081004","Matk-76135823"
"9830001H06Rik-77340458","Slc6a4-79591679"
"Acvrl1-79488929","Oxt-112648396"
"Dpy19l1-75042226","Fam136a-1964"
"Matn4-77371795","Ptpn3-72109295"
