Gene1,Gene2
"Fam124a-72472790","Shb-71670695",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"B4galt6-2055","Reep5-2159",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Insrr-71670480","Synj2bp-77414884",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Ptprk-74743303","Zfp189-79490078",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Eps8l2-74658244","Gpr56-71015815",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Ltk-75988666","Nnat-77887874",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"C030034I22Rik-72472751","Tbl3-77413694",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Mdk-1227","Sccpdh-73635772",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Rcan1-362","Sytl3-2653",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Insrr-71670480","Tbl3-77413694",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Epha4-2187","Gm261-73636032",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Kctd17-72340180","Mm.86217-74641161",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"LOC433088-71924504","Ntm-77866868",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Dok1-75042248","Shroom1-1315",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Mtfp1-75774673","Nr1h3-112205214",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Gpr139-79490116","Hcrtr1-77868713",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Mtap1a-76115734","Stc1-2639",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Csrp2bp-276275","Smpd1-77413684",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Gabre-75749417","Klc2-618",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Ampd3-77371807","Ppp1r1a-75773706",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Emp1-77280421","Stra6-75041492",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Cks2-80517357","Kpnb1-77340472",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Dach2-74819331","Phospho1-71670685",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Kcnj9-72119580","Slc6a4-79591679",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Aldh1a1-72103809","Csrp2bp-276275",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Decr1-74425550","Epha1-74640882",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Fhdc1-73925717","LOC434300-75988611",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Gpr123-71924056","Rasa4-74425552",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"158303","Kcnj9-72119580",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Rassf4-74988636","Rgs2-73635771",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Dhrs3-112650553","Ngb-79556712",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Atp5o-1158","Gpr139-79490116",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Fam124a-72472790","Sap30l-73907495",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Csrp2bp-276275","LOC545810-71924492",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Myo10-74743255","Ybx2-75080250",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Epha1-74640882","Nr2f2-112646890",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Neurod2-75651126","Nkx2-1-74988460",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Decr1-74425550","Kcnj9-72119580",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Dbh-79907893","Hip1-2293",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Syt4-2651","Tmem29-75080656",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Fbln7-73929875","Kctd17-72340180",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Rarres1-75084131","Tubb4a-1081",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Cebpa-80343361","Rasl11a-75988636",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Chat-252","Ybx2-75080250",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Bsdc1-74988722","Syt4-2651",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Adcy4-77","Vav3-76085746",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Cxcl12-308","Usp21-2711",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Chat-252","Grik3-75749418",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Traip-77887842","Ybx2-75080250",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Apc-74881517","Fam124a-72472790",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Epha4-2187","P2rx3-75888751",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Eps8-1705","Wnt11-2727",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Mtap1a-76115734","Tspyl4-67936212",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Hpcal1-74581395","Ltk-75988666",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Adam33-75147767","Zfp189-79490078",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Rgs2-73635771","Susd2-75146000",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Hpca-72129291","Rbmx-75043154",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"B4galt6-2055","Dbh-79907893",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Adora2a-72109410","Rfx4-71249068",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Cdh9-72472764","Chrng-75551466",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Fat4-74363356","LOC235953-73931419",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Apbb1-2033","Ctla4-75079745",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Grik3-75749418","Kcng1-77340480",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Rprm-75651169","Sema7a-955",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Kcna1-73994714","Nrbp2-75774686",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"1700086L19Rik-1643","Pdxk-788",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Kpna4-2359","Npnt-71670677",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Bsdc1-74988722","Hgf-77867710",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Mafb-73771240","Pknox2-76135815",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Nr2f2-112646890","Tex261-74047919",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Prkcq-71670693","Trpm6-73907502",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Arxes1-45841","Zfand3-293694",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Nfix-2423","Prokr1-74724728",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Cck-77869074","Nxn-72007747",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Ctla4-75079745","Mtap-79568030",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Ampd3-77371807","Rasa4-74425552",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Chrm4-261","Plcb1-75084969",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"E4f1-1199","Ets1-2199",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Ctla4-75079745","Slc6a4-79591679",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Matk-76135823","Slc35f2-74819683",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Cldn1-70612723","Triap1-74658242",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Adra2b-74724532","Igsf5-79488939",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Ets1-2199","Syt11-2649",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Nr2f2-112646890","Serinc1-77413696",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Etv1-72119595","Mtap1a-76115734",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Actr1a-321206","F2rl1-199391",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Sall3-74363352","Spock3-70634298",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Csrp2bp-276275","Ltk-75988666",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"C030034I22Rik-72472751","Rfx4-71249068",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Decr1-74425550","Tbl3-77413694",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"BC031353-77371767","Csk-75651192",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"A830036E02Rik-74512028","Scube1-73512351",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Cnih3-39","Leprel4-2547",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Sap30l-73907495","Slc6a4-79591679",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Plxnd1-77340482","Sla-2569",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Slc22a3-73931644","Ybx2-75080250",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Apc-74881517","Nr2f2-112646890",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Col16a1-74273122","Rspo2-71016632",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Enpep-73769289","Htr2b-79556708",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Aldh1a1-72103809","Sap30l-73907495",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Mef2c-79567505","Scube3-74988656",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"BC032203-77867708","Hpcal1-74581395",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Elmod1-71924269","Thnsl1-74988343",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"1700037H04Rik-324211","Slc35f1-75084145",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"C030034I22Rik-72472751","Ptprk-74743303",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Dbh-79907893","Reep5-2159",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Kcnj9-72119580","Serinc1-77413696",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Adam33-75147767","Nr2f2-112646890",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Acpl2-80343348","Syt4-2651",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Ppp1r1b-73732146","Tgfb2-70927304",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Fndc3b-74988759","Pafah1b1-2460",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Aqp3-293692","Pdcl-324213",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Hap1-549","Slc6a3-978",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Lmod2-73636019","Scn3b-73512195",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Fkbp10-2220","Pdxk-788",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Ascl5-ps-74988285","Kcnj4-74357568",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Arhgap17-1413","BC031353-77371767",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Htr2b-79556708","Rgag1-75041526",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Pnrc1-2501","Ywhaq-1130",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Cebpa-80343361","Fndc3b-74988759",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Rasl11a-75988636","Tm2d3-83167",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Fam46a-73520967","Tpbg-76085743",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Gabra4-71924402","Slc6a4-79591679",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Apc-74881517","Decr1-74425550",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Grin2b-74988710","Kcng1-77340480",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Serinc1-77413696","Stc1-2639",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Cks2-80517357","Parva-75077213",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Dlx5-1450","Enpep-73769289",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Adora2a-72109410","Hpcal1-74581395",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Scube3-74988656","Tpbg-76085743",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Hebp1-74988456","Tgfb2-77869842",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"LOC434300-75988611","Lims2-75145999",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"BC031353-77371767","Dlx6as1-2000",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Fam124a-72472790","Gabra4-71924402",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Eps8-1705","Lmod2-73636019",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Alg14-75081004","Hgf-77867710",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Fat4-74363356","Synj2bp-77414884",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Grin2b-74988710","Tyr-79591699",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Dbi-71836880","Epha4-2187",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Gnal-71670716","Zfp280c-1669",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Apbb1-2033","Sox10-79556652",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Csrp2bp-276275","Vti1a-74641238",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Ptprk-74743303","Serinc1-77413696",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Nr2f2-112646890","Sccpdh-73635772",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Aldh1a1-72103809","Gpr146-77371845",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Gnas-509","Tmem11-75043144",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Filip1l-74363347","Grik3-75749418",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Auts2-79591687","Nicn1-75773512",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Serinc1-77413696","Synj2bp-77414884",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Adam33-75147767","Csrp2bp-276275",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Aldh1a1-72103809","Smpd1-77413684",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Ltk-75988666","Smpd1-77413684",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Bzw1-324215","Dlx5-1450",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Ppp1r1a-75773706","Zfp189-79490078",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Slc16a6-2581","Tdg-71020392",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Rec8-77278975","Six3os1-75041431",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Hip1-2293","Wnt6-2735",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"2010111I01Rik-71717630","Adam33-75147767",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"158303","Adora2a-72109410",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Gpr139-79490116","Pkig-2483",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Ghitm-1207","Papola-1251",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Ctla4-75079745","Kcnj9-72119580",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Ncaph2-355887","Zfp365-73929873",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Ctla4-75079745","Hpcal1-74581395",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Cbfb-1168","Fabp3-418",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Gpr123-71924056","Vti1a-74641238",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Gpnmb-74581367","Nr2f2-112646890",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Apc-74881517","LOC235953-73931419",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Hbb-b2-77371773","Pitrm1-74273117",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Cd6-112205643","Ube2i-45666",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"LOC235953-73931419","Mtap1a-76115734",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Adam33-75147767","Sh3d19-74425516",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Fabp3-418","Th-1056",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Cldn1-70612723","Mlx-77414147",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Gabra4-71924402","Shb-71670695",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Etv1-72119595","Sap30l-73907495",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Chrnb3-70436747","Serpinb8-293668",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Sh3d19-74425516","Tex261-74047919",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Alg14-75081004","LOC545810-71924492",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Dbi-71836880","Rarres1-75084131",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Cks2-74512038","LOC436099-73512350",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Junb-2335","Vstm2b-77869820",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Gnal-71670716","Slc4a10-1922",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Adora2a-72109410","Aldh1a1-72103809",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Bdnf-79587720","Gnal-71670716",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Gpnmb-74581367","Rasa4-74425552",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Ctla4-75079745","Epha1-74640882",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Matk-76135823","Nnat-77887874",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Bsdc1-74988722","Ptprk-74743303",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"2010300C02Rik-70743898","9830001H06Rik-77340458",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Ephb3-1492","Gsta4-77278951",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Cdk5r1-247","Rarres1-75084131",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"1700037H04Rik-324211","Gabre-75749417",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Ampd3-77371807","Decr1-74425550",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Gldc-77887886","Trps1-75043140",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Fam46a-75042237","Kctd17-72340180",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Gabra4-71924402","Tbl3-77413694",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Fkbp10-2220","Trim28-1071",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Ampd3-77371807","BC032203-77867708",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Aldh5a1-77925007","Nr5a1-734",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Gpr123-71924056","Synj2bp-77414884",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Apc-74881517","Gpnmb-74581367",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Fam124a-72472790","Slc35f2-74819683",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Bsdc1-74988722","C030034I22Rik-72472751",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Adam33-75147767","Vti1a-74641238",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Fam124a-72472790","Ptprk-74743303",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Clptm1l-1675","Slc28a3-70927425",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Bmp4-79556702","Cd24a-79591541",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Cdk5-244","Hip1-2293",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Pdlim2-2476","Zbtb20-79568020",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"9830001H06Rik-77340458","Sh3d19-74425516",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Fhdc1-73925717","Rassf4-74988636",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Apc-74881517","Mtap-79568030",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Csk-75651192","Gcg-75749416",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Mtap1a-76115734","Nnat-77887874",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Glra1-72108824","Pir-67870113",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Scube3-74988656","Slc43a2-74425544",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Tmem86b-72472763","Zim2-76135811",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Nr4a2-732","Slc25a27-74988334",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Bpgm-77414641","LOC434300-75988611",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Col5a3-74272917","Tob2-77340500",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Apbb1-2033","Zfp189-79490078",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Lpar1-79556595","Ndufb8-74743256",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Fkbp10-2220","Slc25a27-74988334",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Grin2b-74988710","Rassf4-74988636",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Trappc10-1063","Yme1l1-356849",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Fat4-74363356","Syt4-2651",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"C030034I22Rik-72472751","Sap30l-73907495",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"LOC235953-73931419","Mdk-1227",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Fkbp10-2220","Hip1-2293",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Gm5607-72109337","Rbm18-356083",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Gpr139-79490116","Zfp365-73929873",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Sccpdh-73635772","Tex261-74047919",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Cebpa-80343361","Rgnef-74272892",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Cdk5r1-247","Mm.86217-74641161",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Mdk-1227","Synj2bp-77414884",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"C030034I22Rik-72472751","Hpcal1-74581395",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Shb-71670695","Stc1-2639",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Clip4-75774680","Mef2c-79567505",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"BC032203-77867708","Ctla4-75079745",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Mdk-1227","Tmem29-75080656",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Hpcal1-74581395","Ppp1r1a-75773706",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Csk-75651192","Dcn-329",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"BC032203-77867708","Tspyl4-67936212",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Epha1-74640882","Pck2-71836804",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Bmp3-72472749","Cyr61-80343407",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Map2k5-323585","Rspo2-71016632",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Sap30l-73907495","Smpd1-77413684",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"LOC545810-71924492","Zfp189-79490078",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Sik3-74881867","Sox10-79556652",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Mast4-73929897","Stxbp2-75774667",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Avpr1b-79488955","Cd44-79556644",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Pdia3-71015817","Scnn1a-70562125",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Acpl2-80343348","Nr2f2-112646890",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Adam33-75147767","Bsdc1-74988722",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
"Bmp3-72472749","Ctla4-75079745",[939]_DEN_cleanedPairs90,[773]_DEN_cleanedPairs90
