"","gene1","gene2"
"52552","Thsd7a-71924155","B630019K06Rik-74881160"
"52553","Col25a1-71924301","B630019K06Rik-74881160"
"52554","Pcsk1-72008494","B630019K06Rik-74881160"
"52555","Ephb1-72077478","B630019K06Rik-74881160"
"52556","Kcnj5-72119660","B630019K06Rik-74881160"
"52557","Spock1-72340122","B630019K06Rik-74881160"
"52558","Ero1lb-72340145","B630019K06Rik-74881160"
"52559","Ankrd34c-72472747","B630019K06Rik-74881160"
"52560","Pcdhac1-73512189","B630019K06Rik-74881160"
"52561","Etv1-73512203","B630019K06Rik-74881160"
"52562","Kctd16-73636009","B630019K06Rik-74881160"
"52563","Hrh3-73636034","B630019K06Rik-74881160"
"52564","LOC545854-73732153","B630019K06Rik-74881160"
"52565","Sap30l-73907495","B630019K06Rik-74881160"
"52566","Grin3a-73907499","B630019K06Rik-74881160"
"52567","Kalrn-73930821","B630019K06Rik-74881160"
"52568","Cd109-73931384","B630019K06Rik-74881160"
"52569","LOC380720-73931422","B630019K06Rik-74881160"
"52570","Pkp2-73997149","B630019K06Rik-74881160"
"52571","Slc26a10-74273116","B630019K06Rik-74881160"
"52572","Stoml2-74581379","B630019K06Rik-74881160"
"52573","Chst14-74657927","B630019K06Rik-74881160"
"52574","Itgav-74658082","B630019K06Rik-74881160"
"52575","Cacng7-74750054","B630019K06Rik-74881160"
"52576","Ndufs8-74819243","B630019K06Rik-74881160"
"52577","Copg2-74819259","B630019K06Rik-74881160"
"52578","B630019K06Rik-74881160","B630019K06Rik-74881160"
"52579","Manea-74882656","B630019K06Rik-74881160"
"52580","Sacm1l-74882832","B630019K06Rik-74881160"
"52581","Slc12a2-74882926","B630019K06Rik-74881160"
"52582","Il17rd-74958537","B630019K06Rik-74881160"
"52583","Palm3-74958547","B630019K06Rik-74881160"
"52584","Pdzd2-74988286","B630019K06Rik-74881160"
"52585","Cblb-74988451","B630019K06Rik-74881160"
"52586","Hebp1-74988456","B630019K06Rik-74881160"
"52587","1110037F02Rik-74988462","B630019K06Rik-74881160"
"52588","Tnfaip8-75038412","B630019K06Rik-74881160"
"52589","Tcerg1l-75041511","B630019K06Rik-74881160"
"52590","Atp11a-75043137","B630019K06Rik-74881160"
"52591","Ctla4-75079745","B630019K06Rik-74881160"
"52592","Sypl-75233089","B630019K06Rik-74881160"
"52593","Napb-75651234","B630019K06Rik-74881160"
"52594","Sult1a1-75774114","B630019K06Rik-74881160"
"52595","Arhgdia-75774677","B630019K06Rik-74881160"
"52596","P2rx3-75888751","B630019K06Rik-74881160"
"52597","Eef1b2-75934526","B630019K06Rik-74881160"
"52598","Slc38a1-75988508","B630019K06Rik-74881160"
"52599","Fdps-76085745","B630019K06Rik-74881160"
"52600","Golga7b-76097699","B630019K06Rik-74881160"
"52601","Nol4-76115737","B630019K06Rik-74881160"
"52602","Rasgrp1-76115742","B630019K06Rik-74881160"
"52603","Reps2-76135799","B630019K06Rik-74881160"
"52604","Mxra7-77332080","B630019K06Rik-74881160"
"52605","Grk5-77371851","B630019K06Rik-74881160"
"52606","Kcne3-77371863","B630019K06Rik-74881160"
"52607","Nfix-77413698","B630019K06Rik-74881160"
"52608","Ak1-77414110","B630019K06Rik-74881160"
"52609","Mmgt1-77414585","B630019K06Rik-74881160"
"52610","Vps35-77869144","B630019K06Rik-74881160"
"52611","Cdh13-77869863","B630019K06Rik-74881160"
"52612","Zfp189-79490078","B630019K06Rik-74881160"
"52613","Ptgds-79567709","B630019K06Rik-74881160"
"52614","Ndrg2-79568051","B630019K06Rik-74881160"
"52615","Gpr101-79591639","B630019K06Rik-74881160"
"52616","Dyrk1a-79907941","B630019K06Rik-74881160"
"52617","Sox11-79912528","B630019K06Rik-74881160"
"52618","Galr2-80517343","B630019K06Rik-74881160"
"52619","Otx2-112194935","B630019K06Rik-74881160"
"52620","Med8-112196048","B630019K06Rik-74881160"
"52621","Terf2ip-112196711","B630019K06Rik-74881160"
"52622","Nr2f2-112646890","B630019K06Rik-74881160"
"52623","Oxt-112648396","B630019K06Rik-74881160"
"52624","Hnrnph2-112649906","B630019K06Rik-74881160"
"52625","Pla2g16-112650769","B630019K06Rik-74881160"
"52626","S1pr5-112651200","B630019K06Rik-74881160"
"52627","Gls-500","Wfs1-74881161"
"52628","Pmp22-825","Wfs1-74881161"
"52629","Npepps-844","Wfs1-74881161"
"52630","Syt13-1020","Wfs1-74881161"
"52631","Col9a3-70928304","Wfs1-74881161"
"52632","Iyd-71015205","Wfs1-74881161"
"52633","Ttc9b-71249081","Wfs1-74881161"
"52634","Npnt-71670677","Wfs1-74881161"
"52635","Mybpc1-71920513","Wfs1-74881161"
"52636","BC057022-72077480","Wfs1-74881161"
"52637","Col4a6-72103841","Wfs1-74881161"
"52638","Fam40b-72283809","Wfs1-74881161"
"52639","Ptpdc1-72472738","Wfs1-74881161"
"52640","Fam189a2-73512353","Wfs1-74881161"
"52641","Ptrf-73521818","Wfs1-74881161"
"52642","Gng13-73615561","Wfs1-74881161"
"52643","Nt5dc2-73817984","Wfs1-74881161"
"52644","Lats2-73931411","Wfs1-74881161"
"52645","Gm4887-73931418","Wfs1-74881161"
"52646","Frmpd4-73931421","Wfs1-74881161"
"52647","Tex261-74047919","Wfs1-74881161"
"52648","Rgs5-74357571","Wfs1-74881161"
"52649","Syne2-74640880","Wfs1-74881161"
"52650","Epha1-74640882","Wfs1-74881161"
"52651","Thbs3-74657923","Wfs1-74881161"
"52652","Wfs1-74881161","Wfs1-74881161"
"52653","Scara3-75042270","Wfs1-74881161"
"52654","Synpo2-75144656","Wfs1-74881161"
"52655","Lgals1-75651181","Wfs1-74881161"
"52656","Mylip-77278965","Wfs1-74881161"
"52657","Tob2-77340500","Wfs1-74881161"
"52658","Aqp2-112195601","Wfs1-74881161"
"52659","Sigmar1-112196265","Wfs1-74881161"
"52660","Chn2-74881162","Chn2-74881162"
"52661","Abhd3-70744514","Yipf1-74881163"
"52662","Fndc5-73635989","Yipf1-74881163"
"52663","Yipf1-74881163","Yipf1-74881163"
"52664","Cops4-74882166","Yipf1-74881163"
"52665","Atp1a3-74881263","Atp1a3-74881263"
"52666","Slc35a2-2607","Zdhhc7-74881264"
"52667","Zdhhc7-74881264","Zdhhc7-74881264"
"52668","Adcy2-73","Atp6v1c2-74881265"
"52669","Gls-500","Atp6v1c2-74881265"
"52670","Hgf-558","Atp6v1c2-74881265"
"52671","Igsf5-592","Atp6v1c2-74881265"
"52672","Lpl-649","Atp6v1c2-74881265"
"52673","Ifngr2-1460","Atp6v1c2-74881265"
"52674","Cmtm3-2099","Atp6v1c2-74881265"
"52675","Slc11a2-2571","Atp6v1c2-74881265"
"52676","Slc16a6-2581","Atp6v1c2-74881265"
"52677","Tspan11-70436731","Atp6v1c2-74881265"
"52678","Dhdds-70612728","Atp6v1c2-74881265"
"52679","Trh-71016631","Atp6v1c2-74881265"
"52680","Tbc1d14-71020391","Atp6v1c2-74881265"
"52681","Sowaha-71250306","Atp6v1c2-74881265"
"52682","Mybpc1-71920513","Atp6v1c2-74881265"
"52683","Wls-72077452","Atp6v1c2-74881265"
"52684","Serpina3k-72081514","Atp6v1c2-74881265"
"52685","Col4a6-72103841","Atp6v1c2-74881265"
"52686","Adora2a-72109410","Atp6v1c2-74881265"
"52687","Dchs1-72472786","Atp6v1c2-74881265"
"52688","Gpc2-72472808","Atp6v1c2-74881265"
"52689","Rasa2-73512192","Atp6v1c2-74881265"
"52690","Scube1-73512351","Atp6v1c2-74881265"
"52691","Dusp10-73771239","Atp6v1c2-74881265"
"52692","Map3k15-73788441","Atp6v1c2-74881265"
"52693","LOC433228-73788454","Atp6v1c2-74881265"
"52694","Lrrc55-73931406","Atp6v1c2-74881265"
"52695","B3gnt5-73992711","Atp6v1c2-74881265"
"52696","Hspb1-74363357","Atp6v1c2-74881265"
"52697","Serpina3c-74511905","Atp6v1c2-74881265"
"52698","Ostn-74581440","Atp6v1c2-74881265"
"52699","Dad1-74819345","Atp6v1c2-74881265"
"52700","Atp6v1c2-74881265","Atp6v1c2-74881265"
"52701","Scara3-75042270","Atp6v1c2-74881265"
"52702","Vwc2-77332096","Atp6v1c2-74881265"
"52703","Gjc1-77887876","Atp6v1c2-74881265"
"52704","Gm626-73931634","Steap3-74881275"
"52705","Trpv4-73992707","Steap3-74881275"
"52706","Tmem72-73992925","Steap3-74881275"
"52707","Steap3-74881275","Steap3-74881275"
"52708","Chd5-72283806","Cdh11-74881285"
"52709","Cdh11-74881285","Cdh11-74881285"
"52710","Serinc5-77278973","Cdh11-74881285"
"52711","Galns-70612726","Penk-74881286"
"52712","Adcyap1-74511882","Penk-74881286"
"52713","Kifc5b-74658089","Penk-74881286"
"52714","Penk-74881286","Penk-74881286"
"52715","Pwp2-112645814","Penk-74881286"
"52716","Slc6a1-476","Doc2g-74881341"
"52717","Isl1-596","Doc2g-74881341"
"52718","Sema3c-939","Doc2g-74881341"
"52719","Tacr3-1297","Doc2g-74881341"
"52720","Zfp423-1607","Doc2g-74881341"
"52721","Sfrp2-1830","Doc2g-74881341"
"52722","Ramp1-1912","Doc2g-74881341"
"52723","Btd-2069","Doc2g-74881341"
"52724","Chrnb2-2097","Doc2g-74881341"
"52725","Plg-2485","Doc2g-74881341"
"52726","Pnrc2-2491","Doc2g-74881341"
"52727","Pitx1-199398","Doc2g-74881341"
"52728","Tcea1-227534","Doc2g-74881341"
"52729","Csrp2bp-276275","Doc2g-74881341"
"52730","Ola1-293038","Doc2g-74881341"
"52731","Flot1-67752111","Doc2g-74881341"
"52732","Npffr2-70562070","Doc2g-74881341"
"52733","Slc2a6-71670696","Doc2g-74881341"
"52734","Bid-71836838","Doc2g-74881341"
"52735","Phactr4-71924214","Doc2g-74881341"
"52736","Npy1r-72103807","Doc2g-74881341"
"52737","Gm5607-72109337","Doc2g-74881341"
"52738","Wdfy2-72109399","Doc2g-74881341"
"52739","Fam131b-72128774","Doc2g-74881341"
"52740","Ngef-72129292","Doc2g-74881341"
"52741","Gpr83-72338696","Doc2g-74881341"
"52742","LOC436099-73512350","Doc2g-74881341"
"52743","Bace1-73520965","Doc2g-74881341"
"52744","Ptprj-73521803","Doc2g-74881341"
"52745","Crym-73592526","Doc2g-74881341"
"52746","Lypd6b-73635774","Doc2g-74881341"
"52747","Baz1a-73635977","Doc2g-74881341"
"52748","Chn1-73718053","Doc2g-74881341"
"52749","Neurl1a-73769327","Doc2g-74881341"
"52750","Otof-73788043","Doc2g-74881341"
"52751","Chst11-73931625","Doc2g-74881341"
"52752","Lyst-73994715","Doc2g-74881341"
"52753","Vps39-74047842","Doc2g-74881341"
"52754","Lrmp-74274684","Doc2g-74881341"
"52755","2310042E22Rik-74357582","Doc2g-74881341"
"52756","Sall3-74363352","Doc2g-74881341"
"52757","Sun1-74425548","Doc2g-74881341"
"52758","Serpinb6a-74425564","Doc2g-74881341"
"52759","4930451C15Rik-74750011","Doc2g-74881341"
"52760","Ednrb-74750017","Doc2g-74881341"
"52761","Egr4-74800827","Doc2g-74881341"
"52762","Prdx4-74819229","Doc2g-74881341"
"52763","Rpl23-74819237","Doc2g-74881341"
"52764","Blnk-74819692","Doc2g-74881341"
"52765","Doc2g-74881341","Doc2g-74881341"
"52766","Ppapdc1a-74881927","Doc2g-74881341"
"52767","Itga11-74882626","Doc2g-74881341"
"52768","Ptcd1-74882764","Doc2g-74881341"
"52769","Uggt1-74957909","Doc2g-74881341"
"52770","Taldo1-74988562","Doc2g-74881341"
"52771","Cacna1e-74988669","Doc2g-74881341"
"52772","Plk5-74988743","Doc2g-74881341"
"52773","LOC433311-74988757","Doc2g-74881341"
"52774","LOC545352-74988758","Doc2g-74881341"
"52775","Arid5a-75042267","Doc2g-74881341"
"52776","Rrad-75080239","Doc2g-74881341"
"52777","Calcr-75080999","Doc2g-74881341"
"52778","Susd4-75774678","Doc2g-74881341"
"52779","Tnnt1-77280576","Doc2g-74881341"
"52780","Csrp3-77332671","Doc2g-74881341"
"52781","C1qa-77371775","Doc2g-74881341"
"52782","Matn4-77371795","Doc2g-74881341"
"52783","Cyhr1-77414565","Doc2g-74881341"
"52784","Ppp2r3d-77414925","Doc2g-74881341"
"52785","Grin3b-77869800","Doc2g-74881341"
"52786","Bmp4-79556702","Doc2g-74881341"
"52787","Htr2b-79556708","Doc2g-74881341"
"52788","Tacr1-79591721","Doc2g-74881341"
"52789","Acpl2-80343348","Doc2g-74881341"
"52790","Cebpa-80343361","Doc2g-74881341"
"52791","Gdnf-112647321","Doc2g-74881341"
"52792","Adamtsl2-74881352","Adamtsl2-74881352"
"52793","Abcb10-74881353","Abcb10-74881353"
"52794","Tmem74-74881364","Tmem74-74881364"
"52795","D11Ertd759e-74881365","D11Ertd759e-74881365"
"52796","Agtr1b-74724627","Il31ra-74881366"
"52797","Il31ra-74881366","Il31ra-74881366"
"52798","Ctnnb1-196","Pptc7-74881503"
"52799","Ublcp1-70634406","Pptc7-74881503"
"52800","Osbpl6-70744325","Pptc7-74881503"
"52801","Akr1b3-70813922","Pptc7-74881503"
"52802","Setd7-71016630","Pptc7-74881503"
"52803","Sh3bgrl2-71717686","Pptc7-74881503"
"52804","Slc9a1-72080207","Pptc7-74881503"
"52805","Ttll7-72128755","Pptc7-74881503"
"52806","Scn4b-73636111","Pptc7-74881503"
"52807","Ube2k-73817935","Pptc7-74881503"
"52808","D16H22S680E-74047888","Pptc7-74881503"
"52809","Ube2h-74583203","Pptc7-74881503"
"52810","Psmd11-74743282","Pptc7-74881503"
"52811","Rapgef4-74749895","Pptc7-74881503"
"52812","Ccdc91-74818623","Pptc7-74881503"
"52813","Pptc7-74881503","Pptc7-74881503"
"52814","Robo2-75080998","Pptc7-74881503"
"52815","Abcb6-75749413","Pptc7-74881503"
"52816","Dync1li1-75774684","Pptc7-74881503"
"52817","Ndufv2-77371763","Pptc7-74881503"
"52818","Asb8-77414921","Pptc7-74881503"
"52819","Slc35e2-74881514","Slc35e2-74881514"
"52820","Psmb2-74988552","Slc35e2-74881514"
"52821","Xlr3a-75650861","Slc35e2-74881514"
"52822","Slc35b4-75774107","Slc35e2-74881514"
"52823","Nav1-77371765","Slc35e2-74881514"
"52824","Slc35a3-2609","Acacb-74881515"
"52825","Npsr1-70560288","Acacb-74881515"
"52826","Loxl1-70805934","Acacb-74881515"
"52827","Col9a3-70928304","Acacb-74881515"
"52828","Cyb561-71020402","Acacb-74881515"
"52829","Stard13-71587846","Acacb-74881515"
"52830","Asb11-71836891","Acacb-74881515"
"52831","Tcn2-71924389","Acacb-74881515"
"52832","Sdc2-72080155","Acacb-74881515"
"52833","Gpr98-72081561","Acacb-74881515"
"52834","Cachd1-72119579","Acacb-74881515"
"52835","Lrrc38-72340184","Acacb-74881515"
"52836","Ptpdc1-72472738","Acacb-74881515"
"52837","Lats2-73512206","Acacb-74881515"
"52838","Rai14-73521806","Acacb-74881515"
"52839","Ptrf-73521818","Acacb-74881515"
"52840","Enpep-73769289","Acacb-74881515"
"52841","Lhfp-73769323","Acacb-74881515"
"52842","Timp3-73769324","Acacb-74881515"
"52843","Eef1a1-73817934","Acacb-74881515"
"52844","Lats2-73931411","Acacb-74881515"
"52845","Npr3-73931412","Acacb-74881515"
"52846","Gm4887-73931418","Acacb-74881515"
"52847","Frmpd4-73931421","Acacb-74881515"
"52848","Itgb8-73931631","Acacb-74881515"
"52849","Fras1-73994667","Acacb-74881515"
"52850","Atp11c-74047410","Acacb-74881515"
"52851","Tex261-74047919","Acacb-74881515"
"52852","Tpd52l1-74357570","Acacb-74881515"
"52853","Hspb1-74363357","Acacb-74881515"
"52854","Sh3d19-74425516","Acacb-74881515"
"52855","Pip5k1b-74425520","Acacb-74881515"
"52856","Decr1-74425550","Acacb-74881515"
"52857","Afap1-74425569","Acacb-74881515"
"52858","Car7-74511736","Acacb-74881515"
"52859","Phldb2-74512017","Acacb-74881515"
"52860","Syne2-74640880","Acacb-74881515"
"52861","Ccbp2-74724637","Acacb-74881515"
"52862","Id3-74724763","Acacb-74881515"
"52863","Psme2-74800893","Acacb-74881515"
"52864","Acacb-74881515","Acacb-74881515"
"52865","Sulf1-75041501","Acacb-74881515"
"52866","Synpo2-75144656","Acacb-74881515"
"52867","Vat1l-75650860","Acacb-74881515"
"52868","Lgals1-75651181","Acacb-74881515"
"52869","Mylip-77278965","Acacb-74881515"
"52870","Vcam1-77414897","Acacb-74881515"
"52871","Tgfb2-77869842","Acacb-74881515"
"52872","Actb-74881516","Actb-74881516"
"52873","Ankrd34b-72128747","Apc-74881517"
"52874","Apc-74881517","Apc-74881517"
"52875","Ppp2r2c-74882698","Apc-74881517"
"52876","Eif1ax-74988539","Apc-74881517"
"52877","Robo2-75080998","Apc-74881517"
"52878","Osbpl9-77371759","Apc-74881517"
"52879","Ndufv2-77371763","Apc-74881517"
"52880","Atg12-74881536","Atg12-74881536"
"52881","Arhgef5-74881537","Arhgef5-74881537"
"52882","Arhgef6-74881547","Arhgef6-74881547"
"52883","Atp1a4-74881548","Atp1a4-74881548"
"52884","Atp2a2-74881549","Atp2a2-74881549"
"52885","Atp6v0c-74881559","Atp6v0c-74881559"
"52886","Atp8a1-74881560","Atp8a1-74881560"
"52887","Ogfr-67809268","Atrx-74881733"
"52888","Mgat5b-73616036","Atrx-74881733"
"52889","TC1541413-74641209","Atrx-74881733"
"52890","Atrx-74881733","Atrx-74881733"
"52891","Tmem246-75774671","Atrx-74881733"
"52892","Sp3-79556710","Atrx-74881733"
"52893","Ogfr-67809268","Nceh1-74881744"
"52894","Parvg-70813925","Nceh1-74881744"
"52895","Pclo-71670682","Nceh1-74881744"
"52896","Shb-71670695","Nceh1-74881744"
"52897","Vwa5a-71836830","Nceh1-74881744"
"52898","Scrg1-71924331","Nceh1-74881744"
"52899","Fhod3-71924400","Nceh1-74881744"
"52900","Mgat5b-73616036","Nceh1-74881744"
"52901","3110047P20Rik-73771233","Nceh1-74881744"
"52902","Chrm1-73907497","Nceh1-74881744"
"52903","Epha10-73930823","Nceh1-74881744"
"52904","Slc39a6-73930852","Nceh1-74881744"
"52905","Flot2-74511805","Nceh1-74881744"
"52906","Rgs4-74511884","Nceh1-74881744"
"52907","Ubash3b-74581370","Nceh1-74881744"
"52908","Ube2h-74583203","Nceh1-74881744"
"52909","Adap1-74658055","Nceh1-74881744"
"52910","Lpin1-74819460","Nceh1-74881744"
"52911","Nceh1-74881744","Nceh1-74881744"
"52912","Tmem131-74882216","Nceh1-74881744"
"52913","Pfdn4-74882686","Nceh1-74881744"
"52914","Rtl1-74988325","Nceh1-74881744"
"52915","Slc25a39-74988740","Nceh1-74881744"
"52916","Qdpr-75042261","Nceh1-74881744"
"52917","Pdia5-75042262","Nceh1-74881744"
"52918","Bag1-75043147","Nceh1-74881744"
"52919","Rdh14-75043157","Nceh1-74881744"
"52920","Arhgap26-75080997","Nceh1-74881744"
"52921","Zswim6-75146003","Nceh1-74881744"
"52922","Arl6ip5-75651232","Nceh1-74881744"
"52923","Tmem246-75774671","Nceh1-74881744"
"52924","Nfxl1-76135740","Nceh1-74881744"
"52925","Pknox2-76135815","Nceh1-74881744"
"52926","Atpaf1-77280419","Nceh1-74881744"
"52927","Rora-79488937","Nceh1-74881744"
"52928","Snca-79908848","Nceh1-74881744"
"52929","Bad-74881790","Bad-74881790"
"52930","Bap1-74881827","Bap1-74881827"
"52931","Col18a1-287","Plekhg5-74881855"
"52932","Kcnj6-609","Plekhg5-74881855"
"52933","Lsamp-625","Plekhg5-74881855"
"52934","Ogt-758","Plekhg5-74881855"
"52935","Pmp22-825","Plekhg5-74881855"
"52936","Syt13-1020","Plekhg5-74881855"
"52937","Trappc10-1063","Plekhg5-74881855"
"52938","Ifngr2-1460","Plekhg5-74881855"
"52939","Foxb2-1609","Plekhg5-74881855"
"52940","Six1-1834","Plekhg5-74881855"
"52941","Rabep2-1970","Plekhg5-74881855"
"52942","Madcam1-2389","Plekhg5-74881855"
"52943","Pam16-2391","Plekhg5-74881855"
"52944","Slc19a2-2585","Plekhg5-74881855"
"52945","Tat-2657","Plekhg5-74881855"
"52946","Thpo-2671","Plekhg5-74881855"
"52947","Tnfrsf1a-2689","Plekhg5-74881855"
"52948","Dkkl1-70634395","Plekhg5-74881855"
"52949","B4galt1-71063735","Plekhg5-74881855"
"52950","Ryr1-71247657","Plekhg5-74881855"
"52951","Pou6f2-71249067","Plekhg5-74881855"
"52952","Rfx4-71249068","Plekhg5-74881855"
"52953","Dsel-71249745","Plekhg5-74881855"
"52954","D830029A09Rik-72472778","Plekhg5-74881855"
"52955","Fzd9-73907498","Plekhg5-74881855"
"52956","Slc25a10-74047855","Plekhg5-74881855"
"52957","Igsf21-74357578","Plekhg5-74881855"
"52958","Gpnmb-74581367","Plekhg5-74881855"
"52959","Pou4f1-74641304","Plekhg5-74881855"
"52960","Ctnnd1-74641320","Plekhg5-74881855"
"52961","Bcl2l11-74658243","Plekhg5-74881855"
"52962","Plekhg5-74881855","Plekhg5-74881855"
"52963","Cyp4v3-74882196","Plekhg5-74881855"
"52964","Ubtf-74988738","Plekhg5-74881855"
"52965","Gbe1-75042250","Plekhg5-74881855"
"52966","Tnfaip3-75084101","Plekhg5-74881855"
"52967","Man2b1-75774113","Plekhg5-74881855"
"52968","Arhgap27-75774664","Plekhg5-74881855"
"52969","Chrm4-79591641","Plekhg5-74881855"
"52970","Kiss1r-80343334","Plekhg5-74881855"
"52971","Klf7-112202624","Plekhg5-74881855"
"52972","Nomo1-1697","Sik3-74881867"
"52973","Extl2-70613979","Sik3-74881867"
"52974","Mical2-71249740","Sik3-74881867"
"52975","Tmem35-71587898","Sik3-74881867"
"52976","Hapln4-71717078","Sik3-74881867"
"52977","Ehd3-71836903","Sik3-74881867"
"52978","Kcnip4-71924387","Sik3-74881867"
"52979","Ttll7-72128755","Sik3-74881867"
"52980","Elavl2-72340123","Sik3-74881867"
"52981","Nacc2-74641266","Sik3-74881867"
"52982","Sik3-74881867","Sik3-74881867"
"52983","Psmd13-74882718","Sik3-74881867"
"52984","Slc38a1-75043149","Sik3-74881867"
"52985","Pkd2l1-74881878","Pkd2l1-74881878"
"52986","BC057079-74881879","BC057079-74881879"
"52987","Bche-74881889","Bche-74881889"
"52988","C030046I01Rik-74881890","C030046I01Rik-74881890"
"52989","Slc6a1-476","Ppapdc1a-74881927"
"52990","Isl1-596","Ppapdc1a-74881927"
"52991","Sema3c-939","Ppapdc1a-74881927"
"52992","Tacr3-1297","Ppapdc1a-74881927"
"52993","Zfp423-1607","Ppapdc1a-74881927"
"52994","Sfrp2-1830","Ppapdc1a-74881927"
"52995","Ramp1-1912","Ppapdc1a-74881927"
"52996","Btd-2069","Ppapdc1a-74881927"
"52997","Chrnb2-2097","Ppapdc1a-74881927"
"52998","Plg-2485","Ppapdc1a-74881927"
"52999","Pnrc2-2491","Ppapdc1a-74881927"
"53000","Pitx1-199398","Ppapdc1a-74881927"
"53001","Tcea1-227534","Ppapdc1a-74881927"
"53002","Csrp2bp-276275","Ppapdc1a-74881927"
"53003","Ola1-293038","Ppapdc1a-74881927"
"53004","Flot1-67752111","Ppapdc1a-74881927"
"53005","Npffr2-70562070","Ppapdc1a-74881927"
"53006","Slc2a6-71670696","Ppapdc1a-74881927"
"53007","Bid-71836838","Ppapdc1a-74881927"
"53008","Phactr4-71924214","Ppapdc1a-74881927"
"53009","Npy1r-72103807","Ppapdc1a-74881927"
"53010","Gm5607-72109337","Ppapdc1a-74881927"
"53011","Wdfy2-72109399","Ppapdc1a-74881927"
"53012","Fam131b-72128774","Ppapdc1a-74881927"
"53013","Ngef-72129292","Ppapdc1a-74881927"
"53014","Gpr83-72338696","Ppapdc1a-74881927"
"53015","LOC436099-73512350","Ppapdc1a-74881927"
"53016","Bace1-73520965","Ppapdc1a-74881927"
"53017","Ptprj-73521803","Ppapdc1a-74881927"
"53018","Crym-73592526","Ppapdc1a-74881927"
"53019","Lypd6b-73635774","Ppapdc1a-74881927"
"53020","Baz1a-73635977","Ppapdc1a-74881927"
"53021","Chn1-73718053","Ppapdc1a-74881927"
"53022","Neurl1a-73769327","Ppapdc1a-74881927"
"53023","Otof-73788043","Ppapdc1a-74881927"
"53024","Chst11-73931625","Ppapdc1a-74881927"
"53025","Lyst-73994715","Ppapdc1a-74881927"
"53026","Vps39-74047842","Ppapdc1a-74881927"
"53027","Lrmp-74274684","Ppapdc1a-74881927"
"53028","2310042E22Rik-74357582","Ppapdc1a-74881927"
"53029","Sall3-74363352","Ppapdc1a-74881927"
"53030","Sun1-74425548","Ppapdc1a-74881927"
"53031","Serpinb6a-74425564","Ppapdc1a-74881927"
"53032","4930451C15Rik-74750011","Ppapdc1a-74881927"
"53033","Ednrb-74750017","Ppapdc1a-74881927"
"53034","Egr4-74800827","Ppapdc1a-74881927"
"53035","Prdx4-74819229","Ppapdc1a-74881927"
"53036","Rpl23-74819237","Ppapdc1a-74881927"
"53037","Blnk-74819692","Ppapdc1a-74881927"
"53038","Doc2g-74881341","Ppapdc1a-74881927"
"53039","Ppapdc1a-74881927","Ppapdc1a-74881927"
"53040","Itga11-74882626","Ppapdc1a-74881927"
"53041","Ptcd1-74882764","Ppapdc1a-74881927"
"53042","Uggt1-74957909","Ppapdc1a-74881927"
"53043","Taldo1-74988562","Ppapdc1a-74881927"
"53044","Cacna1e-74988669","Ppapdc1a-74881927"
"53045","Plk5-74988743","Ppapdc1a-74881927"
"53046","LOC433311-74988757","Ppapdc1a-74881927"
"53047","LOC545352-74988758","Ppapdc1a-74881927"
"53048","Arid5a-75042267","Ppapdc1a-74881927"
"53049","Rrad-75080239","Ppapdc1a-74881927"
"53050","Calcr-75080999","Ppapdc1a-74881927"
"53051","Susd4-75774678","Ppapdc1a-74881927"
"53052","Tnnt1-77280576","Ppapdc1a-74881927"
"53053","Csrp3-77332671","Ppapdc1a-74881927"
"53054","C1qa-77371775","Ppapdc1a-74881927"
"53055","Matn4-77371795","Ppapdc1a-74881927"
"53056","Cyhr1-77414565","Ppapdc1a-74881927"
"53057","Ppp2r3d-77414925","Ppapdc1a-74881927"
"53058","Grin3b-77869800","Ppapdc1a-74881927"
"53059","Bmp4-79556702","Ppapdc1a-74881927"
"53060","Htr2b-79556708","Ppapdc1a-74881927"
"53061","Tacr1-79591721","Ppapdc1a-74881927"
"53062","Acpl2-80343348","Ppapdc1a-74881927"
"53063","Cebpa-80343361","Ppapdc1a-74881927"
"53064","Gdnf-112647321","Ppapdc1a-74881927"
"53065","Arap2-74881937","Arap2-74881937"
"53066","Cntn6-74882147","Cntn6-74882147"
"53067","6430573F11Rik-75651150","Cntn6-74882147"
"53068","Rapgef4-74749895","Cops4-74882166"
"53069","Yipf1-74881163","Cops4-74882166"
"53070","Cops4-74882166","Cops4-74882166"
"53071","Psmb2-74988552","Cops4-74882166"
"53072","Cacna2d3-79591395","Cops4-74882166"
"53073","Rnf10-67936005","Creg2-74882195"
"53074","Creg2-74882195","Creg2-74882195"
"53075","Adcy2-73","Cyp4v3-74882196"
"53076","Col18a1-287","Cyp4v3-74882196"
"53077","Fgfr3-448","Cyp4v3-74882196"
"53078","Gls-500","Cyp4v3-74882196"
"53079","Hgf-558","Cyp4v3-74882196"
"53080","Ifnar1-588","Cyp4v3-74882196"
"53081","Lsamp-625","Cyp4v3-74882196"
"53082","Nr5a1-734","Cyp4v3-74882196"
"53083","Pmp22-825","Cyp4v3-74882196"
"53084","Prdx1-836","Cyp4v3-74882196"
"53085","Npepps-844","Cyp4v3-74882196"
"53086","Slit2-980","Cyp4v3-74882196"
"53087","Syt13-1020","Cyp4v3-74882196"
"53088","Nr1d2-1245","Cyp4v3-74882196"
"53089","Ifngr2-1460","Cyp4v3-74882196"
"53090","Dok4-1486","Cyp4v3-74882196"
"53091","Ephb3-1492","Cyp4v3-74882196"
